,weight2011,weight2021,height2011,height2021
4484,75.0,93,175.0,193
4485,75.0,70,180.0,178
4486,78.0,70,185.0,176
4487,73.0,94,178.0,196
4488,82.0,76,190.0,172
4489,79.0,77,175.0,184
4490,71.0,82,175.0,191
4491,70.0,72,180.0,174
4492,70.0,75,181.0,175
4493,75.0,86,180.0,191
4494,82.0,85,186.0,192
4495,83.0,80,183.0,185
4496,77.0,81,181.0,188
4497,72.0,57,176.0,163
4498,78.0,80,180.0,185
4499,78.0,85,182.0,192
4500,72.0,73,177.0,177
4501,80.0,78,180.0,190
4502,75.0,81,189.0,191
4503,69.0,80,165.0,190
4504,77.0,79,180.0,178
4505,70.0,70,180.0,175
4506,75.0,80,188.0,180
4507,79.0,74,191.0,175
4508,78.0,72,189.0,178
4509,70.0,78,179.0,185
4510,75.0,88,180.0,189
4511,85.0,82,190.0,199
4512,68.0,89,180.0,192
4513,72.0,66,187.0,165
4514,65.0,69,165.0,180
4515,65.0,78,170.0,178
4516,81.0,78,185.0,171
4517,99.0,81,198.0,186
4518,68.0,70,178.0,178
4519,84.0,87,189.0,191
4520,68.0,70,175.0,172
4521,79.0,72,178.0,174
4522,68.0,78,178.0,183
4523,88.0,83,189.0,178
4524,72.0,72,182.0,179
4525,72.0,78,186.0,183
4526,66.0,78,174.0,188
4527,76.0,84,180.0,187
4528,75.0,75,186.0,187
4529,82.0,60,185.0,163
4530,87.0,80,188.0,182
4531,72.0,79,180.0,187
4532,75.0,73,183.0,183
4533,83.0,65,185.0,173
4534,68.0,71,172.0,176
4535,75.0,81,175.0,189
4536,78.0,78,188.0,174
4537,89.0,71,190.0,173
4538,80.0,82,183.0,188
4539,71.0,74,183.0,180
4540,88.0,68,196.0,174
4541,80.0,76,183.0,179
4542,80.0,68,190.0,177
4543,82.0,82,183.0,193
4544,84.0,81,189.0,188
4545,78.0,75,188.0,179
4546,76.0,74,183.0,187
4547,74.0,63,177.0,173
4548,69.0,75,175.0,191
4549,71.0,76,182.0,187
4550,75.0,82,181.0,190
4551,69.0,83,174.0,177
4552,64.0,76,178.0,183
4553,76.0,78,180.0,180
4554,80.0,83,188.0,190
4555,86.0,75,190.0,187
4556,71.0,67,184.0,178
4557,75.0,69,181.0,177
4558,88.0,75,192.0,180
4559,69.0,73,175.0,179
4560,68.0,80,171.0,183
4561,69.0,76,171.0,183
4562,72.0,83,181.0,196
4563,69.0,75,173.0,179
4564,80.0,77,180.0,186
4565,68.0,80,182.0,181
4566,79.0,82,183.0,184
4567,81.0,85,185.0,189
4568,75.0,89,188.0,189
4569,76.0,70,183.0,173
4570,68.0,71,177.0,185
4571,75.0,75,180.0,180
4572,86.0,77,193.0,185
4573,87.0,85,193.0,185
4574,92.0,82,199.0,189
4575,85.0,73,189.0,178
4576,66.0,79,175.0,190
4577,89.0,66,195.0,175
4578,76.0,77,186.0,186
4579,78.0,68,183.0,184
4580,73.0,72,176.0,181
4581,70.0,68,180.0,166
4582,84.0,85,189.0,187
4583,70.0,67,178.0,169
4584,75.0,83,173.0,190
4585,77.0,70,181.0,183
4586,73.0,75,180.0,174
4587,72.0,72,180.0,180
4588,68.0,70,175.0,175
4589,85.0,76,191.0,186
4590,76.0,71,182.0,168
4591,84.0,88,185.0,194
4592,75.0,68,178.0,172
4593,75.0,76,180.0,182
4594,73.0,77,184.0,183
4595,71.0,67,172.0,185
4596,77.0,77,180.0,180
4597,76.0,90,183.0,193
4598,85.0,85,188.0,185
4599,68.0,71,175.0,175
4600,64.0,80,173.0,183
4601,81.0,62,188.0,169
4602,72.0,73,175.0,183
4603,69.0,69,169.0,178
4604,75.0,85,180.0,182
4605,73.0,69,177.0,170
4606,78.0,83,189.0,186
4607,80.0,76,191.0,177
4608,77.0,70,186.0,175
4609,88.0,71,193.0,177
4610,78.0,67,185.0,170
4611,73.0,68,180.0,180
4612,83.0,73,189.0,178
4613,81.0,81,184.0,190
4614,86.0,78,188.0,189
4615,88.0,80,190.0,184
4616,75.0,77,172.0,188
4617,77.0,80,182.0,191
4618,66.0,82,178.0,188
4619,77.0,73,179.0,185
4620,75.0,91,184.0,195
4621,74.0,79,181.0,182
4622,72.0,72,179.0,174
4623,78.0,86,183.0,189
4624,70.0,77,165.0,180
4625,79.0,85,188.0,190
4626,70.0,70,170.0,176
4627,71.0,72,173.0,175
4628,63.0,76,180.0,184
4629,78.0,69,174.0,167
4630,73.0,74,182.0,187
4631,74.0,73,178.0,184
4632,74.0,79,186.0,180
4633,69.0,65,177.0,170
4634,76.0,72,187.0,180
4635,73.0,77,180.0,180
4636,74.0,71,178.0,182
4637,79.0,84,183.0,189
4638,73.0,71,178.0,180
4639,76.0,76,183.0,175
4640,66.0,76,176.0,179
4641,66.0,90,171.0,191
4642,73.0,75,179.0,180
4643,76.0,64,180.0,178
4644,72.0,71,185.0,176
4645,70.0,69,181.0,168
4646,80.0,74,194.0,182
4647,75.0,74,184.0,178
4648,67.0,75,172.0,178
4649,94.0,75,196.0,180
4650,78.0,71,184.0,183
4651,78.0,79,178.0,188
4652,77.0,79,182.0,178
4653,68.0,64,181.0,176
4654,77.0,91,182.0,193
4655,76.0,75,183.0,179
4656,70.0,80,174.0,185
4657,62.0,68,168.0,183
4658,86.0,75,186.0,183
4659,79.0,67,185.0,169
4660,72.0,74,176.0,175
4661,83.0,76,183.0,183
4662,70.0,72,180.0,179
4663,77.0,79,182.0,178
4664,70.0,80,175.0,186
4665,76.0,76,180.0,180
4666,69.0,100,170.0,194
4667,72.0,68,180.0,181
4668,68.0,74,175.0,178
4669,74.0,69,176.0,180
4670,73.0,79,178.0,189
4671,72.0,83,173.0,185
4672,63.0,79,173.0,182
4673,85.0,72,190.0,176
4674,71.0,71,183.0,185
4675,72.0,83,178.0,190
4676,88.0,76,187.0,183
4677,70.0,83,173.0,183
4678,94.0,73,190.0,178
4679,100.0,77,202.0,178
4680,69.0,76,178.0,186
4681,78.0,79,187.0,185
4682,74.0,69,182.0,172
4683,61.0,77,170.0,177
4684,75.0,75,176.0,183
4685,77.0,83,185.0,188
4686,76.0,70,185.0,175
4687,73.0,71,173.0,179
4688,83.0,75,188.0,180
4689,84.0,82,192.0,188
4690,87.0,70,188.0,176
4691,68.0,65,175.0,174
4692,71.0,76,175.0,180
4693,77.0,73,190.0,187
4694,73.0,75,183.0,180
4695,67.0,63,168.0,172
4696,70.0,69,176.0,175
4697,86.0,75,191.0,190
4698,80.0,73,185.0,182
4699,83.0,66,188.0,182
4700,74.0,85,185.0,185
4701,85.0,74,183.0,180
4702,77.0,88,183.0,192
4703,72.0,75,175.0,180
4704,70.0,83,178.0,185
4705,72.0,78,184.0,179
4706,75.0,75,183.0,178
4707,70.0,74,176.0,180
4708,78.0,64,173.0,173
4709,69.0,68,178.0,175
4710,76.0,70,183.0,172
4711,72.0,70,180.0,180
4712,86.0,73,196.0,187
4713,84.0,80,182.0,181
4714,69.0,81,178.0,182
4715,76.0,67,178.0,173
4716,78.0,72,183.0,173
4717,70.0,70,180.0,180
4718,73.0,75,170.0,183
4719,75.0,70,193.0,176
4720,80.0,70,184.0,175
4721,72.0,74,185.0,188
4722,73.0,73,186.0,173
4723,79.0,91,189.0,187
4724,67.0,68,173.0,175
4725,79.0,78,180.0,178
4726,78.0,80,181.0,188
4727,82.0,84,183.0,192
4728,81.0,82,190.0,187
4729,70.0,71,175.0,170
4730,70.0,84,168.0,184
4731,75.0,76,184.0,185
4732,84.0,88,193.0,192
4733,83.0,73,189.0,181
4734,80.0,76,180.0,185
4735,79.0,79,183.0,189
4736,83.0,67,185.0,174
4737,74.0,87,180.0,189
4738,70.0,79,172.0,182
4739,76.0,74,185.0,170
4740,78.0,74,179.0,184
4741,80.0,96,190.0,201
4742,84.0,82,191.0,188
4743,87.0,80,192.0,184
4744,77.0,78,182.0,174
4745,73.0,70,175.0,175
4746,84.0,75,190.0,180
4747,91.0,74,192.0,184
4748,75.0,63,182.0,170
4749,79.0,81,186.0,175
4750,75.0,72,182.0,175
4751,76.0,65,183.0,175
4752,80.0,85,182.0,193
4753,80.0,80,180.0,193
4754,78.0,62,184.0,181
4755,76.0,80,180.0,181
4756,72.0,88,178.0,191
4757,76.0,68,185.0,175
4758,73.0,75,174.0,185
4759,79.0,73,182.0,182
4760,83.0,76,184.0,183
4761,76.0,81,184.0,183
4762,83.0,79,187.0,183
4763,66.0,66,167.0,176
4764,69.0,90,176.0,195
4765,76.0,82,176.0,182
4766,64.0,78,172.0,178
4767,85.0,83,186.0,188
4768,72.0,68,183.0,178
4769,82.0,81,185.0,184
4770,76.0,74,180.0,183
4771,77.0,82,178.0,190
4772,60.0,82,174.0,190
4773,91.0,77,195.0,181
4774,58.0,75,164.0,182
4775,76.0,72,183.0,178
4776,75.0,74,175.0,176
4777,74.0,74,185.0,181
4778,76.0,70,184.0,185
4779,71.0,82,178.0,183
4780,67.0,68,171.0,181
4781,81.0,81,187.0,187
4782,80.0,70,190.0,176
4783,91.0,64,187.0,170
4784,80.0,80,187.0,186
4785,72.0,81,179.0,185
4786,75.0,67,179.0,172
4787,72.0,70,178.0,178
4788,71.0,76,177.0,186
4789,70.0,83,168.0,178
4790,73.0,76,185.0,184
4791,89.0,80,185.0,185
4792,89.0,75,187.0,183
4793,88.0,78,191.0,181
4794,76.0,85,177.0,191
4795,79.0,73,183.0,177
4796,75.0,73,172.0,183
4797,59.0,80,165.0,194
4798,72.0,80,178.0,183
4799,67.0,67,180.0,180
4800,78.0,97,173.0,195
4801,70.0,66,191.0,170
4802,69.0,61,176.0,165
4803,71.0,68,176.0,172
4804,74.0,90,180.0,196
4805,69.0,75,173.0,190
4806,79.0,88,188.0,194
4807,75.0,66,181.0,172
4808,74.0,73,182.0,181
4809,72.0,80,177.0,190
4810,66.0,86,170.0,191
4811,76.0,62,183.0,171
4812,86.0,72,185.0,178
4813,70.0,71,180.0,174
4814,71.0,63,179.0,171
4815,83.0,86,184.0,195
4816,92.0,93,188.0,195
4817,89.0,64,185.0,172
4818,71.0,74,182.0,187
4819,78.0,64,185.0,173
4820,83.0,72,188.0,177
4821,75.0,96,175.0,195
4822,72.0,65,174.0,165
4823,82.0,68,173.0,170
4824,77.0,72,183.0,179
4825,74.0,72,172.0,180
4826,96.0,67,201.0,175
4827,75.0,68,182.0,170
4828,77.0,70,184.0,170
4829,79.0,71,181.0,176
4830,74.0,95,175.0,192
4831,86.0,77,184.0,183
4832,83.0,79,187.0,188
4833,69.0,68,180.0,171
4834,90.0,79,194.0,184
4835,82.0,68,187.0,176
4836,77.0,81,179.0,186
4837,73.0,75,176.0,175
4838,85.0,73,189.0,177
4839,78.0,80,179.0,185
4840,66.0,68,182.0,178
4841,76.0,65,189.0,178
4842,69.0,77,177.0,185
4843,70.0,78,175.0,178
4844,90.0,74,198.0,178
4845,82.0,65,188.0,174
4846,79.0,65,188.0,173
4847,71.0,73,176.0,180
4848,90.0,66,188.0,172
4849,74.0,89,178.0,193
4850,77.0,69,185.0,170
4851,84.0,80,187.0,190
4852,66.0,83,176.0,185
4853,84.0,76,183.0,180
4854,90.0,74,192.0,176
4855,81.0,85,179.0,192
4856,77.0,77,179.0,180
4857,85.0,83,179.0,184
4858,67.0,73,176.0,180
4859,82.0,70,189.0,178
4860,70.0,90,180.0,187
4861,78.0,91,180.0,188
4862,67.0,87,167.0,198
4863,62.0,74,173.0,184
4864,68.0,81,175.0,181
4865,82.0,70,187.0,181
4866,70.0,79,177.0,180
4867,82.0,68,182.0,173
4868,89.0,63,185.0,173
4869,82.0,75,188.0,182
4870,83.0,70,191.0,178
4871,67.0,77,179.0,191
4872,80.0,77,186.0,188
4873,75.0,78,188.0,184
4874,80.0,74,188.0,179
4875,85.0,70,188.0,181
4876,81.0,65,187.0,170
4877,75.0,69,185.0,174
4878,73.0,70,180.0,178
4879,67.0,80,175.0,182
4880,73.0,77,179.0,182
4881,82.0,75,188.0,188
4882,67.0,77,178.0,185
4883,75.0,81,179.0,185
4884,68.0,77,173.0,188
4885,78.0,76,182.0,187
4886,80.0,65,200.0,175
4887,91.0,79,191.0,184
4888,73.0,75,173.0,188
4889,81.0,78,185.0,187
4890,76.0,77,185.0,178
4891,66.0,91,173.0,191
4892,74.0,74,176.0,188
4893,78.0,71,188.0,178
4894,77.0,89,185.0,190
4895,67.0,76,179.0,184
4896,70.0,67,174.0,180
4897,72.0,65,176.0,175
4898,67.0,83,175.0,185
4899,77.0,66,186.0,175
4900,79.0,68,180.0,164
4901,74.0,71,177.0,175
4902,81.0,79,185.0,189
4903,76.0,65,180.0,176
4904,92.0,66,192.0,173
4905,68.0,78,175.0,198
4906,63.0,73,176.0,181
4907,82.0,75,180.0,178
4908,79.0,85,179.0,187
4909,75.0,82,180.0,188
4910,73.0,65,176.0,179
4911,69.0,73,172.0,184
4912,88.0,77,192.0,188
4913,76.0,62,178.0,172
4914,87.0,65,191.0,172
4915,72.0,92,183.0,192
4916,81.0,71,185.0,179
4917,72.0,68,174.0,170
4918,62.0,80,173.0,180
4919,71.0,70,180.0,170
4920,70.0,83,175.0,186
4921,76.0,69,183.0,184
4922,70.0,81,179.0,194
4923,70.0,76,176.0,178
4924,81.0,79,180.0,179
4925,82.0,80,188.0,185
4926,65.0,76,176.0,190
4927,67.0,83,178.0,186
4928,84.0,71,186.0,179
4929,64.0,78,168.0,185
4930,80.0,76,186.0,185
4931,74.0,75,175.0,184
4932,75.0,85,186.0,190
4933,75.0,79,180.0,184
4934,74.0,85,180.0,188
4935,75.0,89,181.0,187
4936,75.0,84,185.0,188
4937,73.0,85,181.0,180
4938,68.0,68,178.0,177
4939,72.0,71,180.0,179
4940,76.0,86,173.0,188
4941,73.0,82,180.0,187
4942,74.0,74,181.0,175
4943,89.0,70,190.0,186
4944,68.0,64,173.0,172
4945,59.0,60,169.0,166
4946,68.0,85,180.0,193
4947,83.0,73,189.0,173
4948,75.0,82,179.0,185
4949,81.0,80,186.0,192
4950,77.0,84,182.0,197
4951,91.0,78,188.0,183
4952,73.0,68,173.0,169
4953,83.0,80,184.0,187
4954,78.0,81,185.0,190
4955,70.0,83,178.0,189
4956,75.0,73,189.0,175
4957,72.0,72,180.0,190
4958,70.0,71,183.0,179
4959,80.0,70,183.0,178
4960,60.0,71,171.0,178
4961,80.0,58,190.0,173
4962,74.0,67,179.0,175
4963,73.0,76,183.0,175
4964,70.0,78,178.0,188
4965,73.0,73,180.0,187
4966,90.0,64,190.0,180
4967,83.0,75,187.0,180
4968,80.0,76,180.0,186
4969,84.0,80,186.0,184
4970,74.0,67,176.0,173
4971,72.0,72,176.0,182
4972,84.0,78,191.0,181
4973,78.0,82,182.0,190
4974,83.0,55,185.0,167
4975,70.0,85,182.0,190
4976,65.0,89,173.0,189
4977,75.0,80,176.0,192
4978,69.0,72,185.0,178
4979,79.0,70,180.0,180
4980,76.0,88,183.0,185
4981,80.0,63,180.0,171
4982,78.0,87,184.0,189
4983,78.0,61,182.0,170
4984,82.0,81,182.0,191
4985,78.0,92,184.0,193
4986,77.0,87,186.0,189
4987,68.0,85,183.0,190
4988,62.0,66,181.0,180
4989,83.0,71,191.0,178
4990,97.0,93,191.0,199
4991,73.0,78,172.0,179
4992,74.0,80,179.0,189
4993,72.0,73,185.0,180
4994,66.0,65,185.0,169
4995,84.0,79,190.0,175
4996,70.0,72,181.0,187
4997,74.0,73,181.0,182
4998,76.0,74,180.0,183
4999,62.0,85,170.0,187
5000,79.0,80,187.0,189
5001,80.0,81,184.0,181
5002,78.0,63,186.0,174
5003,72.0,85,179.0,187
5004,82.0,70,180.0,175
5005,73.0,67,185.0,175
5006,74.0,67,180.0,172
5007,73.0,61,177.0,174
5008,75.0,70,173.0,176
5009,74.0,71,181.0,176
5010,69.0,77,177.0,179
5011,77.0,67,176.0,170
5012,88.0,77,190.0,177
5013,74.0,95,176.0,187
5014,77.0,67,186.0,175
5015,73.0,67,173.0,176
5016,87.0,65,196.0,175
5017,78.0,77,187.0,186
5018,72.0,83,179.0,184
5019,74.0,80,184.0,190
5020,68.0,69,176.0,169
5021,74.0,74,180.0,181
5022,85.0,80,188.0,185
5023,75.0,79,175.0,185
5024,70.0,74,180.0,192
5025,84.0,82,187.0,190
5026,73.0,76,180.0,176
5027,75.0,75,175.0,181
5028,70.0,79,180.0,178
5029,69.0,74,179.0,180
5030,82.0,75,184.0,189
5031,88.0,77,185.0,179
5032,78.0,79,191.0,186
5033,75.0,68,186.0,180
5034,81.0,70,188.0,178
5035,84.0,67,186.0,170
5036,74.0,70,180.0,178
5037,82.0,75,181.0,183
5038,72.0,90,177.0,192
5039,70.0,85,175.0,190
5040,74.0,75,182.0,180
5041,77.0,68,180.0,176
5042,77.0,76,183.0,191
5043,72.0,76,178.0,187
5044,78.0,79,186.0,181
5045,76.0,79,182.0,190
5046,72.0,80,173.0,175
5047,75.0,71,185.0,180
5048,81.0,68,187.0,168
5049,81.0,70,189.0,178
5050,74.0,72,177.0,181
5051,80.0,62,184.0,168
5052,83.0,70,187.0,179
5053,63.0,84,177.0,187
5054,70.0,80,176.0,182
5055,76.0,62,183.0,171
5056,80.0,72,188.0,184
5057,81.0,72,190.0,175
5058,91.0,73,193.0,179
5059,77.0,76,185.0,182
5060,77.0,74,172.0,183
5061,73.0,79,188.0,182
5062,64.0,69,177.0,177
5063,79.0,85,185.0,194
5064,86.0,70,190.0,173
5065,69.0,78,170.0,188
5066,92.0,70,191.0,180
5067,77.0,76,189.0,188
5068,88.0,73,193.0,180
5069,87.0,91,199.0,194
5070,70.0,75,175.0,186
5071,86.0,67,190.0,168
5072,65.0,86,180.0,190
5073,70.0,77,184.0,185
5074,69.0,78,177.0,182
5075,77.0,75,183.0,186
5076,78.0,71,182.0,175
5077,70.0,75,182.0,186
5078,80.0,75,184.0,183
5079,70.0,78,174.0,190
5080,71.0,77,176.0,185
5081,71.0,63,186.0,169
5082,80.0,78,183.0,188
5083,77.0,77,183.0,186
5084,81.0,78,181.0,182
5085,73.0,75,183.0,178
5086,76.0,65,178.0,177
5087,77.0,81,185.0,185
5088,94.0,65,191.0,174
5089,75.0,75,180.0,180
5090,83.0,80,189.0,183
5091,86.0,74,190.0,180
5092,71.0,57,173.0,175
5093,85.0,70,192.0,172
5094,83.0,71,188.0,183
5095,78.0,75,175.0,186
5096,84.0,72,192.0,179
5097,61.0,66,175.0,173
5098,62.0,81,172.0,186
5099,77.0,67,180.0,174
5100,80.0,70,182.0,183
5101,75.0,74,179.0,174
5102,78.0,74,179.0,181
5103,76.0,80,186.0,186
5104,73.0,70,180.0,175
5105,74.0,73,182.0,183
5106,78.0,84,177.0,184
5107,80.0,60,180.0,160
5108,75.0,79,182.0,179
5109,87.0,79,183.0,184
5110,62.0,77,175.0,186
5111,94.0,90,196.0,190
5112,69.0,90,174.0,185
5113,82.0,75,183.0,173
5114,72.0,73,178.0,178
5115,80.0,80,186.0,186
5116,73.0,76,173.0,182
5117,87.0,79,191.0,186
5118,85.0,64,185.0,178
5119,75.0,79,185.0,184
5120,67.0,85,178.0,195
5121,73.0,68,181.0,178
5122,65.0,84,168.0,183
5123,83.0,77,187.0,183
5124,85.0,73,191.0,181
5125,83.0,71,185.0,178
5126,63.0,70,170.0,191
5127,67.0,71,180.0,182
5128,79.0,79,189.0,187
5129,65.0,85,175.0,193
5130,91.0,68,194.0,172
5131,76.0,70,187.0,183
5132,76.0,77,180.0,191
5133,68.0,85,177.0,187
5134,74.0,75,182.0,177
5135,67.0,70,170.0,183
5136,83.0,75,187.0,188
5137,74.0,87,174.0,186
5138,77.0,77,184.0,175
5139,75.0,81,181.0,181
5140,73.0,70,180.0,179
5141,77.0,69,178.0,178
5142,75.0,76,177.0,184
5143,68.0,68,177.0,170
5144,76.0,88,183.0,185
5145,70.0,75,178.0,180
5146,70.0,68,178.0,173
5147,68.0,72,173.0,178
5148,65.0,72,170.0,183
5149,84.0,75,193.0,178
5150,80.0,75,180.0,183
5151,75.0,65,176.0,176
5152,90.0,82,190.0,193
5153,72.0,70,178.0,175
5154,78.0,77,184.0,181
5155,76.0,75,180.0,184
5156,69.0,75,177.0,176
5157,78.0,71,181.0,175
5158,78.0,72,184.0,173
5159,68.0,83,175.0,188
5160,73.0,78,173.0,185
5161,73.0,74,182.0,178
5162,51.0,81,163.0,185
5163,80.0,73,178.0,191
5164,70.0,80,175.0,183
5165,69.0,67,173.0,172
5166,75.0,85,180.0,190
5167,79.0,77,191.0,183
5168,78.0,83,180.0,188
5169,75.0,68,186.0,179
5170,71.0,66,182.0,171
5171,68.0,73,183.0,183
5172,73.0,90,184.0,189
5173,73.0,93,175.0,195
5174,75.0,77,183.0,185
5175,74.0,83,175.0,193
5176,82.0,90,186.0,200
5177,72.0,87,182.0,189
5178,84.0,83,186.0,185
5179,80.0,67,184.0,171
5180,75.0,77,186.0,183
5181,66.0,67,169.0,178
5182,65.0,82,171.0,179
5183,75.0,78,176.0,183
5184,70.0,73,178.0,182
5185,74.0,88,176.0,193
5186,71.0,73,174.0,179
5187,66.0,65,180.0,179
5188,63.0,65,169.0,175
5189,70.0,79,183.0,188
5190,80.0,62,183.0,168
5191,69.0,83,175.0,191
5192,81.0,74,186.0,181
5193,87.0,91,180.0,193
5194,84.0,69,191.0,175
5195,73.0,71,191.0,183
5196,80.0,76,184.0,180
5197,70.0,81,177.0,190
5198,85.0,77,189.0,190
5199,77.0,75,192.0,183
5200,77.0,70,185.0,170
5201,89.0,69,190.0,180
5202,86.0,74,188.0,176
5203,60.0,80,172.0,185
5204,81.0,65,184.0,174
5205,78.0,70,175.0,178
5206,70.0,65,179.0,177
5207,75.0,84,179.0,185
5208,66.0,75,169.0,180
5209,75.0,64,178.0,164
5210,74.0,68,179.0,175
5211,82.0,68,189.0,170
5212,78.0,68,184.0,166
5213,74.0,82,184.0,187
5214,69.0,70,173.0,170
5215,70.0,66,185.0,172
5216,67.0,66,176.0,169
5217,79.0,84,185.0,186
5218,70.0,74,178.0,185
5219,84.0,58,192.0,172
5220,73.0,67,178.0,172
5221,79.0,76,180.0,180
5222,76.0,61,180.0,168
5223,76.0,78,175.0,187
5224,80.0,80,186.0,182
5225,80.0,74,180.0,191
5226,93.0,80,191.0,186
5227,79.0,66,181.0,173
5228,76.0,68,180.0,172
5229,70.0,71,169.0,178
5230,66.0,69,170.0,175
5231,78.0,85,179.0,189
5232,64.0,80,165.0,186
5233,79.0,75,188.0,177
5234,70.0,83,182.0,187
5235,83.0,73,193.0,183
5236,76.0,70,183.0,170
5237,70.0,67,183.0,178
5238,75.0,75,182.0,183
5239,65.0,77,170.0,182
5240,78.0,75,181.0,184
5241,76.0,60,189.0,167
5242,94.0,72,195.0,188
5243,70.0,66,180.0,173
5244,63.0,72,167.0,180
5245,62.0,74,170.0,182
5246,73.0,73,184.0,188
5247,72.0,75,181.0,178
5248,74.0,80,175.0,188
5249,76.0,80,187.0,183
5250,79.0,70,187.0,171
5251,66.0,70,183.0,170
5252,82.0,70,183.0,179
5253,74.0,65,177.0,170
5254,88.0,80,186.0,180
5255,78.0,66,180.0,175
5256,75.0,75,180.0,173
5257,85.0,72,189.0,180
5258,74.0,79,178.0,180
5259,79.0,77,178.0,189
5260,67.0,68,170.0,178
5261,73.0,75,173.0,185
5262,71.0,70,180.0,185
5263,74.0,70,181.0,180
5264,69.0,64,174.0,168
5265,73.0,65,183.0,179
5266,75.0,79,180.0,182
5267,74.0,63,183.0,163
5268,82.0,72,185.0,175
5269,69.0,83,177.0,190
5270,72.0,71,170.0,178
5271,69.0,79,176.0,179
5272,77.0,81,181.0,190
5273,73.0,69,180.0,172
5274,78.0,80,182.0,188
5275,85.0,77,183.0,174
5276,74.0,68,178.0,175
5277,66.0,65,165.0,180
5278,74.0,77,184.0,186
5279,75.0,73,180.0,180
5280,78.0,69,182.0,169
5281,78.0,80,184.0,185
5282,84.0,78,191.0,190
5283,70.0,76,181.0,178
5284,84.0,78,187.0,191
5285,82.0,68,195.0,172
5286,75.0,71,180.0,173
5287,71.0,76,174.0,187
5288,76.0,73,185.0,178
5289,64.0,74,171.0,185
5290,93.0,75,190.0,186
5291,77.0,64,184.0,175
5292,64.0,69,172.0,179
5293,78.0,77,185.0,179
5294,75.0,80,185.0,185
5295,67.0,71,170.0,175
5296,77.0,82,184.0,185
5297,69.0,73,180.0,176
5298,67.0,78,172.0,192
5299,75.0,77,182.0,187
5300,94.0,80,194.0,180
5301,88.0,72,188.0,180
5302,71.0,74,170.0,178
5303,76.0,83,179.0,185
5304,77.0,75,180.0,182
5305,88.0,70,184.0,183
5306,78.0,92,178.0,195
5307,73.0,84,176.0,187
5308,89.0,102,191.0,191
5309,73.0,84,183.0,189
5310,73.0,75,178.0,186
5311,67.0,79,176.0,186
5312,80.0,84,177.0,200
5313,73.0,79,184.0,188
5314,69.0,76,176.0,174
5315,75.0,69,175.0,170
5316,81.0,76,190.0,180
5317,90.0,72,194.0,180
5318,93.0,65,187.0,175
5319,76.0,83,182.0,195
5320,78.0,77,180.0,177
5321,67.0,75,176.0,176
5322,84.0,70,185.0,183
5323,64.0,84,170.0,184
5324,65.0,70,172.0,173
5325,75.0,67,178.0,176
5326,79.0,86,178.0,190
5327,74.0,74,175.0,182
5328,83.0,70,193.0,174
5329,71.0,76,178.0,186
5330,75.0,69,171.0,181
5331,76.0,79,191.0,179
5332,67.0,72,178.0,185
5333,67.0,73,172.0,178
5334,68.0,79,168.0,176
5335,79.0,96,188.0,196
5336,72.0,81,187.0,187
5337,72.0,77,173.0,189
5338,66.0,75,175.0,185
5339,65.0,70,171.0,174
5340,92.0,69,194.0,174
5341,64.0,77,173.0,180
5342,70.0,72,178.0,182
5343,74.0,70,185.0,180
5344,68.0,74,172.0,186
5345,64.0,89,180.0,192
5346,68.0,73,172.0,185
5347,75.0,68,181.0,177
5348,67.0,77,176.0,187
5349,58.0,81,167.0,193
5350,72.0,72,173.0,179
5351,80.0,80,188.0,183
5352,70.0,68,172.0,177
5353,76.0,76,180.0,186
5354,84.0,77,188.0,187
5355,67.0,65,171.0,166
5356,72.0,71,180.0,176
5357,86.0,86,191.0,187
5358,86.0,70,191.0,177
5359,85.0,80,191.0,180
5360,79.0,70,181.0,172
5361,85.0,75,190.0,189
5362,70.0,66,176.0,176
5363,75.0,80,182.0,190
5364,76.0,80,183.0,184
5365,82.0,76,195.0,180
5366,78.0,82,185.0,188
5367,73.0,66,180.0,169
5368,68.0,70,180.0,184
5369,70.0,67,180.0,173
5370,81.0,69,193.0,173
5371,78.0,80,180.0,181
5372,72.0,74,180.0,188
5373,68.0,82,173.0,185
5374,87.0,76,187.0,188
5375,70.0,68,175.0,176
5376,74.0,68,175.0,174
5377,76.0,62,183.0,179
5378,80.0,79,182.0,188
5379,76.0,85,180.0,195
5380,79.0,70,184.0,188
5381,76.0,78,179.0,187
5382,80.0,76,184.0,181
5383,70.0,73,173.0,182
5384,70.0,84,179.0,186
5385,72.0,80,183.0,183
5386,73.0,62,183.0,176
5387,83.0,93,188.0,201
5388,76.0,74,186.0,184
5389,72.0,75,183.0,184
5390,70.0,72,180.0,181
5391,87.0,83,188.0,186
5392,72.0,75,175.0,187
5393,77.0,84,189.0,186
5394,74.0,68,176.0,177
5395,82.0,89,187.0,190
5396,73.0,71,174.0,180
5397,72.0,71,183.0,177
5398,72.0,72,177.0,175
5399,75.0,74,180.0,178
5400,71.0,63,179.0,170
5401,78.0,70,187.0,168
5402,75.0,90,176.0,188
5403,70.0,70,180.0,188
5404,75.0,72,179.0,183
5405,75.0,73,180.0,175
5406,80.0,93,183.0,194
5407,77.0,69,178.0,173
5408,80.0,80,187.0,192
5409,80.0,76,187.0,181
5410,74.0,70,173.0,167
5411,79.0,75,177.0,189
5412,64.0,76,160.0,183
5413,70.0,75,174.0,183
5414,69.0,77,175.0,185
5415,76.0,76,182.0,178
