,t_real,t_feels_like,humidity,wind_speed
4365,17.5,17.5,72.5,11.0
4369,17.0,17.0,80.0,13.0
4370,19.5,19.5,68.5,17.0
4371,21.5,21.5,55.0,12.0
4372,23.0,23.0,48.5,17.0
4373,22.5,22.5,47.0,21.0
4374,22.0,21.0,47.0,26.0
4375,20.5,20.5,56.5,21.5
4376,20.5,20.5,53.0,20.5
4377,20.0,20.0,49.0,20.0
4378,19.0,19.0,56.0,19.5
4379,18.0,18.0,60.0,19.5
4380,17.5,17.5,64.0,13.0
4381,17.0,17.0,68.0,16.0
4382,16.0,16.0,77.0,18.0
4383,16.0,16.0,77.0,14.0
4384,15.0,15.0,79.5,11.0
4385,14.5,14.5,79.5,11.0
4386,14.0,14.0,82.0,13.0
4387,14.5,14.5,79.5,11.0
4388,16.5,16.5,70.0,11.0
4389,17.5,17.5,64.0,13.0
4390,19.0,19.0,54.0,18.0
4391,19.5,19.5,50.5,21.0
4392,20.5,20.5,47.5,17.0
4393,21.5,21.0,47.0,20.5
4394,22.0,21.0,47.0,17.0
4395,22.5,21.5,42.5,18.0
4396,23.0,22.5,42.5,20.0
4397,23.0,22.0,41.0,19.5
4398,23.0,22.0,41.0,18.0
4399,22.5,22.0,45.5,18.5
4400,21.5,21.0,48.5,18.0
4401,20.5,20.5,51.5,16.0
4402,19.5,19.5,54.5,13.0
4403,19.0,19.0,60.0,11.0
4410,17.0,17.0,68.0,11.0
4411,17.0,17.0,68.0,15.0
4412,19.0,19.0,66.0,16.0
4413,19.5,19.5,66.0,13.0
4414,19.0,19.0,75.5,19.5
4415,20.0,20.0,73.0,19.5
4416,21.5,21.5,65.0,28.5
4417,22.5,22.5,57.0,27.0
4418,22.5,22.5,53.0,32.0
4419,22.5,22.5,51.5,30.5
4420,23.0,23.0,45.5,33.0
4421,22.5,21.5,42.5,30.5
4422,22.0,21.0,41.0,30.0
4423,21.5,21.0,45.0,28.5
4424,20.5,20.5,41.5,35.0
4425,19.5,19.5,44.5,32.5
4426,18.0,18.0,49.0,30.0
4427,17.0,17.0,56.0,28.5
4428,16.5,16.5,61.0,24.0
4429,16.0,16.0,68.0,23.0
4430,16.0,16.0,68.0,23.0
4431,16.0,16.0,70.0,27.0
4432,15.5,15.5,70.0,23.0
4433,16.0,16.0,68.0,25.0
4434,16.0,16.0,70.0,26.0
4435,15.5,15.5,79.5,26.0
4436,15.5,15.5,82.5,26.0
4437,17.0,17.0,73.0,22.0
4438,17.5,17.5,68.5,25.0
4439,19.0,19.0,60.0,28.0
4440,19.0,19.0,60.0,29.0
4441,20.0,20.0,56.0,22.5
4442,19.5,19.5,66.5,17.5
4443,19.5,19.5,64.0,26.0
4444,20.0,20.0,58.5,25.0
4445,19.5,19.5,66.0,29.5
4446,20.0,20.0,53.0,30.0
4447,20.0,20.0,49.0,26.0
4448,20.0,20.0,44.5,24.0
4449,19.0,19.0,47.5,19.5
4450,18.0,18.0,49.0,17.0
4451,17.0,17.0,52.0,16.0
4452,16.0,16.0,55.0,16.0
4453,16.0,16.0,55.0,14.0
4454,15.5,15.5,59.0,14.0
4455,14.0,14.0,67.0,15.0
4456,14.0,14.0,63.0,18.5
4457,14.0,14.0,63.0,18.0
4458,13.0,13.0,67.0,17.0
4459,13.0,13.0,67.0,16.0
4460,13.5,13.5,65.0,17.0
4461,14.5,14.5,61.0,19.0
4462,15.0,15.0,59.0,16.0
4466,19.5,19.5,36.0,11.0
4469,23.0,22.0,26.0,11.0
4470,23.0,22.0,27.0,11.0
4471,22.5,21.5,29.0,13.0
4474,19.5,19.5,54.5,12.0
4475,18.5,18.5,58.0,16.0
4476,18.0,18.0,60.0,13.0
4477,17.0,17.0,64.0,17.0
4478,16.5,16.5,66.0,15.0
4479,16.0,16.0,68.0,12.0
4486,20.5,20.5,43.0,12.0
4487,22.0,21.0,41.0,13.0
4488,23.0,22.0,38.0,14.0
4489,24.0,23.0,34.0,15.0
4490,25.0,24.0,31.0,17.0
4491,25.5,24.5,28.0,15.0
4492,26.0,25.0,23.5,14.0
4493,26.0,25.0,25.0,18.0
4494,25.5,24.5,26.0,18.0
4495,24.5,23.5,26.5,15.0
4496,24.0,23.0,32.5,15.0
4497,23.0,22.0,38.0,13.0
4499,21.0,21.0,57.0,11.0
4500,20.0,20.0,58.0,13.0
4507,19.0,19.0,56.0,20.5
4508,20.0,20.0,54.5,18.0
4509,20.5,20.5,58.0,17.0
4510,22.0,22.0,55.0,19.0
4511,22.5,22.5,53.5,19.0
4512,23.5,23.5,48.5,20.5
4513,25.0,25.0,45.5,21.0
4514,23.5,23.5,50.0,26.0
4515,24.0,24.0,44.0,21.5
4516,25.0,25.0,39.0,25.0
4517,25.5,25.5,35.0,26.0
4518,25.0,25.0,37.5,23.0
4519,24.0,23.0,39.0,25.0
4520,22.5,21.5,42.5,25.0
4521,21.0,21.0,50.0,23.0
4522,21.0,21.0,50.0,21.0
4523,20.0,20.0,53.0,19.5
4524,19.5,19.5,64.5,18.0
4525,18.0,18.0,75.5,18.0
4526,17.5,17.5,77.5,19.5
4527,16.5,16.5,85.5,16.0
4528,16.0,16.0,83.0,19.0
4529,16.0,16.0,83.0,21.0
4530,16.0,16.0,83.0,19.5
4531,16.0,16.0,80.0,20.5
4532,17.0,17.0,77.0,18.5
4533,17.5,17.5,75.0,18.0
4534,19.0,19.0,70.5,20.5
4535,20.0,20.0,62.0,27.0
4536,20.0,20.0,64.0,24.0
4537,20.0,20.0,69.0,23.0
4538,20.0,20.0,71.0,26.0
4539,21.0,21.0,64.0,27.0
4540,21.5,21.5,62.5,28.5
4541,22.0,22.0,65.0,29.0
4542,20.0,20.0,76.0,27.0
4543,19.0,19.0,80.5,19.5
4544,19.0,19.0,78.0,23.0
4545,18.5,18.5,80.5,22.5
4546,18.0,18.0,83.0,18.5
4547,18.0,18.0,83.0,18.0
4548,18.0,18.0,83.0,17.0
4549,18.0,18.0,83.0,19.0
4550,18.0,18.0,83.0,17.0
4551,18.0,18.0,83.0,17.0
4552,17.5,17.5,85.5,16.0
4553,18.0,18.0,83.0,15.0
4555,17.5,17.5,85.5,16.0
4556,17.0,17.0,88.0,16.0
4557,17.5,17.5,85.5,15.0
4558,18.0,18.0,88.0,13.0
4559,19.0,19.0,85.5,18.0
4560,19.0,19.0,88.0,20.0
4561,20.0,20.0,83.0,22.0
4562,20.5,20.5,75.5,26.0
4563,21.0,21.0,73.0,24.0
4564,21.0,21.0,69.0,25.0
4565,21.0,21.0,69.0,24.0
4566,20.0,20.0,78.0,28.0
4567,20.0,20.0,78.0,21.0
4568,20.0,20.0,78.0,21.0
4569,19.0,19.0,88.0,24.0
4570,19.0,19.0,83.0,26.5
4571,19.0,19.0,78.0,27.5
4572,19.0,19.0,78.0,26.0
4573,19.0,19.0,78.0,20.0
4574,18.5,18.5,80.5,19.0
4575,18.0,18.0,80.5,20.0
4576,18.0,18.0,83.0,18.0
4577,18.0,18.0,80.5,19.5
4578,17.5,17.5,83.0,17.0
4579,18.0,18.0,83.0,15.0
4580,18.0,18.0,78.0,15.0
4581,19.0,19.0,73.0,18.0
4582,19.0,19.0,75.5,16.0
4583,19.0,19.0,78.0,12.0
4584,20.0,20.0,71.0,16.0
4585,20.0,20.0,69.0,16.0
4586,21.0,21.0,66.5,17.0
4587,21.0,21.0,69.0,18.0
4588,21.5,21.5,67.0,16.0
4589,22.0,22.0,61.0,15.0
4590,22.0,22.0,61.0,16.0
4591,21.5,21.5,69.0,12.0
4592,19.0,19.0,91.0,11.0
4594,19.0,19.0,88.0,12.0
4595,19.0,19.0,88.0,11.0
4596,18.0,18.0,94.0,13.0
4597,18.0,18.0,91.0,12.0
4598,18.0,18.0,88.0,13.0
4599,18.0,18.0,88.0,13.0
4600,18.0,18.0,88.0,12.0
4602,18.0,18.0,94.0,12.0
4603,18.5,18.5,91.0,13.0
4604,19.0,19.0,88.0,11.0
4605,19.5,19.5,85.5,13.0
4606,21.5,21.5,73.5,16.0
4607,19.0,19.0,85.5,17.0
4608,18.5,18.5,83.0,19.0
4609,18.5,18.5,80.5,15.0
4610,19.5,19.5,75.5,12.0
4611,21.0,21.0,69.0,15.0
4612,22.0,22.0,61.0,12.0
4613,22.0,22.0,61.0,12.0
4622,18.0,18.0,78.0,11.5
4623,18.0,18.0,83.0,20.0
4624,18.0,18.0,78.0,19.0
4625,18.0,18.0,73.0,17.5
4626,18.0,18.0,78.0,16.0
4627,18.5,18.5,73.0,20.5
4628,19.0,19.0,68.0,25.0
4629,20.5,20.5,62.0,28.0
4630,20.0,20.0,62.0,29.5
4631,22.0,22.0,57.0,26.0
4632,22.0,22.0,57.0,25.0
4633,22.0,22.0,57.0,27.0
4634,23.5,23.5,55.5,24.0
4635,23.5,23.5,55.5,25.0
4636,23.0,23.0,57.5,27.0
4637,21.0,21.0,60.0,27.0
4638,21.0,21.0,60.0,28.5
4639,20.5,20.5,62.0,27.0
4640,20.0,20.0,64.0,29.5
4641,19.0,19.0,64.0,28.5
4642,19.0,19.0,68.0,23.5
4643,18.5,18.5,73.0,11.0
4644,18.0,18.0,73.0,11.0
4649,17.0,17.0,77.0,12.0
4650,18.5,18.5,80.5,22.0
4651,20.0,20.0,78.0,23.0
4652,20.5,20.5,71.0,22.0
4653,21.0,21.0,69.0,23.0
4654,22.0,22.0,65.0,20.5
4655,22.5,22.5,59.0,25.0
4656,23.5,23.5,55.5,25.0
4657,24.0,24.0,47.0,30.0
4658,24.5,24.5,44.0,29.5
4659,24.0,24.0,45.5,30.5
4660,23.0,23.0,48.5,28.0
4661,22.0,22.0,50.0,24.0
4662,22.0,22.0,53.0,21.0
4663,21.5,21.5,55.0,21.0
4664,20.5,20.5,58.5,19.5
4665,19.5,19.5,62.0,19.5
4666,19.0,19.0,62.0,20.5
4667,18.5,18.5,54.0,21.5
4668,17.5,17.5,62.0,23.0
4669,16.5,16.5,66.0,22.0
4670,16.0,16.0,65.5,21.5
4671,15.5,15.5,70.0,17.0
4672,14.5,14.5,74.5,18.0
4673,14.5,14.5,74.5,19.0
4674,15.0,15.0,72.0,17.0
4675,16.0,16.0,68.0,16.0
4676,17.0,17.0,64.0,17.0
4677,18.5,18.5,51.0,16.0
4678,19.5,19.5,42.0,18.0
4679,20.5,20.5,36.5,21.5
4680,21.5,21.0,34.0,18.0
4681,22.0,21.0,33.0,19.5
4682,22.5,21.5,34.5,19.5
4683,23.0,22.0,32.0,17.0
4684,23.0,22.0,33.0,12.0
4685,23.5,22.5,32.0,15.0
4686,21.5,21.0,45.5,18.0
4687,20.0,20.0,53.0,18.0
4688,18.5,18.5,60.0,16.0
4689,18.0,18.0,62.0,16.0
4690,17.5,17.5,64.0,15.0
4691,17.0,17.0,66.0,12.0
4695,16.0,16.0,68.0,12.0
4696,16.0,16.0,68.0,12.0
4697,16.0,16.0,68.0,14.0
4698,15.5,15.5,79.5,17.0
4699,15.5,15.5,79.5,12.0
4700,17.0,17.0,63.5,18.5
4701,18.5,18.5,52.0,20.0
4702,20.5,20.5,49.5,26.0
4703,22.0,21.0,45.5,24.0
4704,23.0,22.5,42.5,27.0
4705,23.0,22.5,42.5,28.0
4706,23.5,23.5,42.5,28.0
4707,24.5,24.5,41.5,29.5
4708,25.0,24.0,34.0,30.0
4709,24.0,23.0,34.0,29.5
4710,24.0,23.0,28.0,25.0
4711,23.5,22.5,25.5,22.0
4712,22.5,21.5,23.5,21.0
4713,20.5,20.5,30.5,16.0
4728,21.0,21.0,78.0,13.0
4729,23.0,23.0,71.5,25.0
4730,23.0,23.0,71.5,24.0
4731,22.0,22.0,75.5,23.0
4732,21.0,21.0,83.0,23.0
4733,21.0,21.0,83.0,19.5
4734,20.5,20.5,78.0,24.0
4735,20.0,20.0,78.0,25.0
4736,19.5,19.5,75.5,23.0
4737,18.5,18.5,62.0,31.5
4738,17.0,17.0,70.5,22.0
4739,17.0,17.0,70.5,23.0
4740,16.0,16.0,77.0,18.5
4741,16.0,16.0,77.0,17.0
4742,16.0,16.0,77.0,18.0
4743,16.0,16.0,74.5,18.5
4744,17.5,17.5,66.0,19.5
4745,19.0,19.0,64.0,24.0
4746,19.5,19.5,62.0,24.0
4747,21.5,21.5,53.5,20.0
4748,22.5,22.5,51.5,18.5
4749,24.0,24.0,45.5,25.0
4750,24.5,24.5,44.5,21.0
4751,25.5,25.5,40.5,21.0
4752,24.5,24.5,40.0,26.0
4753,25.0,25.0,36.0,27.0
4754,24.5,24.5,38.5,29.0
4755,23.5,23.5,42.5,28.0
4756,22.5,22.5,53.5,26.0
4757,21.0,21.0,60.0,21.5
4758,20.0,20.0,64.0,18.5
4759,19.0,19.0,66.0,20.0
4760,19.0,19.0,64.0,20.0
4761,18.5,18.5,66.0,15.0
4762,17.5,17.5,72.5,14.0
4763,17.0,17.0,77.0,15.0
4764,16.5,16.5,77.0,13.0
4767,17.0,17.0,73.0,13.0
4768,18.5,18.5,66.0,16.0
4769,19.0,19.0,64.0,20.5
4770,20.5,20.5,58.5,19.5
4771,21.0,21.0,53.5,19.5
4772,22.0,21.5,48.5,21.0
4773,22.5,22.0,45.5,23.0
4774,22.5,22.0,47.0,24.0
4775,21.5,21.0,50.0,24.0
4776,21.5,21.0,50.0,28.0
4777,19.0,19.0,62.0,24.0
4778,20.0,20.0,60.5,19.0
4779,21.0,21.0,57.0,16.0
4780,20.5,20.5,58.5,15.0
4781,19.5,19.5,54.5,17.0
4782,19.0,19.0,56.0,16.0
4783,19.0,19.0,54.0,15.5
4784,18.5,18.5,58.0,19.0
4785,17.5,17.5,62.0,14.0
4786,16.5,16.5,66.0,16.0
4788,14.5,14.5,74.5,11.0
4789,14.0,14.0,77.0,13.0
4790,13.5,13.5,79.5,14.0
4791,14.0,14.0,77.0,14.0
4792,15.0,15.0,72.0,13.0
4793,16.5,16.5,66.0,14.0
4794,17.0,17.0,64.0,14.0
4795,18.0,18.0,60.0,14.0
4796,18.5,18.5,56.0,14.0
4797,20.0,20.0,47.5,14.0
4798,20.5,20.5,44.5,15.0
4799,21.5,21.0,40.5,18.0
4800,21.0,21.0,41.5,17.0
4801,21.0,21.0,43.0,18.5
4802,21.5,21.0,39.0,15.0
4803,21.0,21.0,40.0,14.0
4804,21.0,21.0,40.0,14.0
4805,20.0,20.0,43.0,13.0
4807,19.0,19.0,54.0,11.0
4816,16.5,16.5,63.5,11.0
4817,17.0,17.0,64.0,11.0
4822,16.0,16.0,83.0,13.0
4823,15.0,15.0,88.0,19.0
4824,15.0,15.0,88.0,19.5
4825,14.0,14.0,91.0,14.0
4826,14.0,14.0,94.0,17.0
4827,14.0,14.0,91.0,19.0
4828,14.5,14.5,88.0,16.0
4829,14.0,14.0,94.0,15.0
4830,14.0,14.0,88.0,15.0
4831,14.0,14.0,88.0,14.0
4832,14.0,14.0,91.0,11.0
4833,14.0,14.0,91.0,16.0
4834,14.0,14.0,88.0,15.0
4835,13.0,13.0,88.0,19.5
4836,13.0,13.0,82.0,23.0
4837,12.5,12.5,85.0,19.5
4838,12.5,12.5,85.0,16.0
4839,13.5,13.5,82.5,22.0
4840,13.5,13.5,79.5,26.0
4841,14.5,14.5,70.0,25.0
4842,15.5,15.5,63.5,28.0
4843,16.0,16.0,55.5,29.5
4844,17.5,17.5,49.0,28.0
4845,18.0,18.0,49.0,26.0
4846,19.0,19.0,43.0,24.0
4847,19.5,19.5,41.5,25.0
4848,19.5,19.5,44.5,22.0
4849,20.0,20.0,44.5,18.0
4850,20.0,20.0,46.0,17.5
4853,20.0,20.0,46.0,12.0
4854,19.0,19.0,49.0,12.5
4855,18.5,18.5,50.5,17.0
4856,17.0,17.0,59.0,19.0
4857,16.0,16.0,63.0,15.0
4858,15.0,15.0,68.0,12.0
4859,15.0,15.0,68.0,13.0
4860,14.0,14.0,72.0,12.0
4865,16.0,16.0,68.0,16.0
4866,15.5,15.5,77.0,16.0
4867,15.0,15.0,88.0,14.0
4868,14.0,14.0,88.0,19.5
4869,14.0,14.0,85.0,13.0
4870,14.0,14.0,88.0,16.0
4871,14.5,14.5,85.0,19.5
4872,15.0,15.0,82.0,19.5
4873,15.0,15.0,88.0,19.5
4874,16.0,16.0,85.5,20.0
4875,17.0,17.0,85.5,19.5
4876,18.0,18.0,83.0,20.0
4877,18.0,18.0,78.0,20.0
4878,17.5,17.5,80.5,24.0
4879,17.0,17.0,80.0,24.0
4880,16.0,16.0,83.0,24.0
4881,16.0,16.0,83.0,24.0
4882,16.0,16.0,83.0,23.0
4883,16.0,16.0,83.0,23.0
4884,16.0,16.0,83.0,22.0
4885,16.0,16.0,83.0,26.0
4886,16.0,16.0,83.0,27.0
4887,16.5,16.5,80.0,26.0
4888,17.0,17.0,77.0,26.0
4889,17.5,17.5,75.0,30.5
4890,17.0,17.0,77.0,30.0
4891,19.0,19.0,64.0,24.0
4892,19.0,19.0,64.0,30.5
4893,20.5,20.5,58.5,27.0
4894,20.5,20.5,54.5,33.0
4895,21.0,21.0,50.0,32.0
4896,20.0,20.0,49.0,37.0
4897,19.5,19.5,50.5,35.0
4898,19.0,19.0,52.0,30.5
4899,19.0,19.0,52.0,31.0
4900,18.0,18.0,56.0,31.0
4901,18.0,18.0,56.0,28.0
4902,17.0,17.0,59.0,28.0
4903,16.0,16.0,68.0,26.0
4904,16.0,16.0,72.0,26.5
4905,16.0,16.0,72.0,28.5
4906,16.0,16.0,72.0,31.0
4907,15.5,15.5,74.5,30.5
4908,15.0,15.0,77.0,27.0
4909,15.0,15.0,74.5,26.0
4910,15.0,15.0,72.0,29.5
4911,14.0,14.0,77.0,22.0
4912,15.5,15.5,70.0,27.0
4913,16.5,16.5,61.0,33.0
4914,17.0,17.0,56.0,34.0
4915,17.5,17.5,54.0,31.5
4916,18.5,18.5,50.5,34.0
4917,19.0,19.0,49.0,32.5
4918,19.5,19.5,46.0,37.0
4919,20.0,20.0,43.0,29.0
4920,20.0,20.0,43.0,28.0
4921,20.0,20.0,43.0,31.0
4922,20.0,20.0,43.0,28.0
4923,19.0,19.0,49.0,25.5
4924,18.0,18.0,47.5,27.0
4925,17.0,17.0,56.0,20.5
4926,16.0,16.0,63.0,16.0
4927,16.0,16.0,55.0,20.0
4928,15.0,15.0,63.0,20.0
4929,14.5,14.5,65.0,20.5
4930,14.0,14.0,67.0,19.5
4931,13.0,13.0,77.0,20.0
4932,12.5,12.5,79.5,18.0
4933,12.0,12.0,77.0,19.0
4934,12.0,12.0,79.5,19.5
4935,12.0,12.0,77.0,17.0
4936,13.5,13.5,69.5,19.0
4937,14.5,14.5,65.0,20.5
4938,16.0,16.0,59.5,22.0
4939,16.5,16.5,53.5,21.0
4940,17.5,17.5,50.5,24.0
4941,18.0,18.0,47.5,21.5
4942,18.0,18.0,49.0,19.0
4943,18.5,18.5,47.5,22.0
4944,19.0,19.0,46.0,20.0
4945,19.0,19.0,46.0,19.0
4946,19.0,19.0,46.0,19.5
4947,18.0,18.0,54.0,22.0
4948,18.0,18.0,54.0,18.5
4949,17.0,17.0,60.0,21.5
4950,16.0,16.0,63.0,16.0
4951,16.0,16.0,63.0,17.0
4952,15.5,15.5,65.5,16.0
4953,15.0,15.0,70.0,14.0
4954,15.0,15.0,68.0,14.0
4955,15.0,15.0,68.0,15.0
4956,14.0,14.0,72.0,15.0
4957,14.0,14.0,72.0,15.0
4958,13.0,13.0,74.5,14.0
4959,13.0,13.0,72.0,12.0
4960,14.0,14.0,67.0,17.5
4961,15.0,15.0,61.0,19.0
4962,15.5,15.5,59.0,20.5
4963,16.0,16.0,57.0,18.0
4964,16.5,16.5,55.5,19.5
4965,17.0,17.0,54.0,19.0
4966,17.0,17.0,52.0,19.0
4967,18.0,18.0,52.0,19.0
4968,19.0,19.0,43.0,14.0
4969,19.0,19.0,43.0,15.0
4970,18.0,18.0,50.5,14.0
4971,18.0,18.0,50.5,13.0
4973,17.0,17.0,56.0,15.0
4974,16.0,16.0,61.0,12.0
4989,21.0,21.0,38.0,12.0
4992,21.5,21.0,40.5,11.0
4993,21.5,21.0,40.5,13.0
4995,20.5,20.5,44.5,12.0
4996,20.0,20.0,46.0,14.0
4997,19.0,19.0,49.0,13.0
4998,18.0,18.0,49.0,11.0
5010,17.5,17.5,52.0,11.0
5011,18.0,18.0,52.0,13.0
5012,19.5,19.5,44.5,13.0
5013,20.5,20.5,43.0,12.0
5014,20.5,20.5,40.5,16.0
5015,22.5,21.5,37.0,18.0
5016,22.0,21.0,39.5,18.5
5017,21.5,21.0,40.5,19.5
5018,21.0,21.0,44.5,19.5
5019,21.0,21.0,46.0,16.0
5020,20.5,20.5,51.5,17.0
5021,19.0,19.0,56.0,14.0
5022,19.0,19.0,58.0,12.0
5023,18.0,18.0,64.0,12.0
5024,17.0,17.0,73.0,11.0
5025,16.0,16.0,77.0,11.0
5026,16.0,16.0,77.0,11.0
5036,21.5,21.5,55.0,12.0
5037,22.5,22.5,48.5,12.0
5038,24.0,23.5,40.0,13.0
5039,25.0,25.0,36.0,13.0
5040,25.0,24.0,33.0,16.0
5041,25.0,24.5,34.0,17.5
5042,25.0,24.0,32.0,17.0
5043,25.0,24.0,32.0,17.0
5044,24.0,23.0,35.0,16.0
5045,22.5,21.5,42.5,12.0
5046,20.5,20.5,58.5,19.5
5047,20.0,20.0,49.5,23.0
5048,19.0,19.0,54.0,24.0
5049,18.0,18.0,64.0,20.0
5055,18.5,18.5,70.5,16.0
5056,19.0,19.0,75.5,20.0
5057,20.0,20.0,73.0,18.5
5058,21.0,21.0,69.0,24.0
5059,22.0,22.0,65.0,22.0
5060,22.5,22.5,61.0,23.0
5061,23.0,23.0,57.0,25.0
5062,24.0,24.0,54.0,26.0
5063,23.0,23.0,61.0,27.0
5064,22.5,22.5,63.0,26.0
5065,21.0,21.0,73.0,24.0
5066,20.5,20.5,71.0,20.5
5067,20.0,20.0,69.0,21.0
5068,19.5,19.5,71.0,18.0
5069,19.0,19.0,68.0,16.0
5070,18.5,18.5,75.5,13.0
5071,17.0,17.0,83.0,12.0
5072,17.5,17.5,80.5,15.0
5073,17.0,17.0,80.0,14.0
5074,17.0,17.0,77.0,16.0
5075,17.0,17.0,77.0,18.0
5076,16.5,16.5,80.0,14.0
5077,16.0,16.0,77.0,19.0
5078,15.0,15.0,79.5,15.0
5079,15.0,15.0,77.0,17.0
5080,16.5,16.5,68.0,23.0
5081,17.5,17.5,62.0,25.0
5082,18.5,18.5,54.0,30.5
5083,20.5,20.5,47.5,29.5
5084,21.0,21.0,46.0,27.0
5085,19.5,19.5,54.5,27.0
5086,20.0,20.0,53.0,26.0
5087,20.5,20.5,47.5,27.0
5088,21.0,21.0,44.5,30.5
5089,21.5,21.0,45.0,25.0
5090,21.0,21.0,46.0,29.0
5091,20.0,20.0,49.0,26.0
5092,19.5,19.5,47.5,26.0
5093,18.0,18.0,56.0,28.0
5094,17.0,17.0,64.0,20.0
5095,17.0,17.0,64.0,20.5
5096,16.0,16.0,68.0,17.0
5097,16.0,16.0,68.0,12.0
5098,16.0,16.0,72.0,11.0
5102,16.0,16.0,72.0,11.0
5103,16.0,16.0,77.0,13.0
5107,20.0,20.0,54.5,12.0
5108,21.0,21.0,51.5,13.0
5109,21.5,21.5,50.0,13.0
5110,21.0,21.0,50.0,12.0
5111,21.0,21.0,50.0,16.0
5112,21.0,21.0,50.0,15.0
5113,21.5,21.0,45.0,15.0
5114,21.0,21.0,51.5,12.0
5115,19.5,19.5,58.0,17.0
5116,19.0,19.0,64.0,12.0
5123,17.5,17.5,68.5,11.0
5124,17.0,17.0,68.0,13.0
5126,17.0,17.0,75.0,11.0
5127,18.0,18.0,78.0,11.0
5129,19.0,19.0,78.0,12.0
5130,18.5,18.5,85.5,17.5
5131,20.0,20.0,69.0,19.5
5132,20.0,20.0,71.0,17.0
5133,20.5,20.5,69.0,18.5
5134,22.5,22.5,59.0,19.5
5135,23.0,23.0,57.0,19.0
5136,23.0,23.0,53.0,20.0
5137,23.0,23.0,53.0,19.5
5138,22.5,22.5,55.0,17.5
5139,21.5,21.5,58.5,20.0
5140,20.0,20.0,62.0,19.5
5141,19.5,19.5,64.0,18.0
5142,18.5,18.5,66.0,13.0
5143,18.0,18.0,68.0,13.0
5144,17.0,17.0,73.0,13.0
5145,16.5,16.5,75.0,11.0
5164,23.0,23.0,50.0,11.0
5165,21.0,21.0,65.0,18.5
5166,18.5,18.5,80.5,24.0
5167,18.0,18.0,83.0,19.5
5168,17.5,17.5,83.0,16.0
5178,18.5,18.5,75.5,12.0
5179,20.5,20.5,66.5,12.0
5180,22.5,22.5,59.0,13.0
5181,23.0,23.0,57.0,12.0
5183,24.5,24.5,50.5,16.0
5184,24.5,24.5,48.5,19.5
5185,25.0,25.0,49.0,18.0
5186,23.0,23.0,53.0,21.5
5187,23.0,23.0,53.0,22.0
5188,21.5,21.5,58.5,16.0
5189,21.0,21.0,60.0,14.0
5203,22.5,21.5,42.5,11.0
5204,24.5,24.0,39.0,14.0
5205,25.5,25.5,38.0,13.0
5206,25.5,25.5,36.5,15.0
5207,25.5,25.5,35.0,15.0
5208,26.5,26.0,32.0,16.0
5209,26.0,25.0,28.0,19.5
5210,26.0,25.5,35.5,17.0
5211,25.5,25.5,46.0,16.0
5212,24.5,24.5,48.5,16.0
5213,23.0,23.0,59.0,19.0
5214,21.5,21.5,67.0,17.0
5215,21.0,21.0,69.0,17.0
5216,19.5,19.5,75.5,15.0
5217,18.5,18.5,80.5,17.5
5218,18.0,18.0,83.0,19.5
5219,18.0,18.0,83.0,17.5
5220,18.0,18.0,83.0,17.0
5221,18.0,18.0,83.0,17.0
5222,18.0,18.0,83.0,18.0
5223,18.5,18.5,80.5,19.0
5224,19.0,19.0,80.5,15.0
5225,20.0,20.0,75.5,15.0
5226,20.5,20.5,73.5,17.0
5227,22.0,22.0,65.0,17.0
5228,22.0,22.0,65.0,19.5
5229,23.5,23.5,63.0,15.0
5230,23.0,23.0,65.0,19.5
5231,23.0,23.0,65.0,19.5
5232,23.5,23.5,63.0,21.0
5233,22.0,22.0,69.0,28.0
5234,22.0,22.0,65.0,24.0
5235,21.0,21.0,71.0,21.5
5236,21.0,21.0,73.0,18.0
5237,20.5,20.5,75.5,17.0
5238,20.0,20.0,75.5,15.0
5239,19.0,19.0,78.0,13.0
5240,19.0,19.0,78.0,14.0
5241,18.5,18.5,69.5,13.0
5242,18.0,18.0,60.0,12.0
5243,17.5,17.5,62.0,11.0
5244,17.0,17.0,68.0,11.0
5273,17.0,17.0,77.0,12.0
5274,17.5,17.5,72.5,15.0
5275,18.5,18.5,64.0,18.5
5276,20.0,20.0,60.0,25.0
5277,20.5,20.5,60.0,25.0
5278,21.0,21.0,60.0,21.5
5279,21.0,21.0,58.5,23.0
5280,21.0,21.0,60.0,22.0
5281,21.0,21.0,60.0,21.0
5282,21.0,21.0,58.5,25.0
5283,21.0,21.0,57.0,23.0
5284,20.0,20.0,58.0,21.5
5285,20.0,20.0,58.0,23.0
5286,19.0,19.0,64.0,24.0
5287,18.0,18.0,73.0,18.0
5288,17.5,17.5,75.0,18.0
5289,17.0,17.0,77.0,16.0
5290,17.0,17.0,83.0,17.5
5291,17.0,17.0,83.0,18.0
5292,17.0,17.0,88.0,17.0
5293,17.0,17.0,88.0,12.0
5295,18.0,18.0,88.0,14.5
5296,18.0,18.0,88.0,20.0
5297,19.0,19.0,83.0,24.0
5298,20.0,20.0,78.0,20.0
5299,20.0,20.0,78.0,17.0
5300,20.5,20.5,78.0,17.0
5301,19.0,19.0,88.0,20.5
5302,19.0,19.0,88.0,21.0
5303,19.0,19.0,88.0,16.0
5304,19.5,19.5,85.5,18.0
5305,21.0,21.0,80.5,16.0
5306,21.0,21.0,78.0,16.0
5307,21.0,21.0,78.0,13.0
5321,19.0,19.0,94.0,14.0
5322,20.0,20.0,83.0,16.0
