cnt,t1,t2,humidity,wind_speed,is_weekend,season
2068,19.0,19.0,80.5,15.0,0.0,1.0
4109,20.0,20.0,75.5,15.0,0.0,1.0
2155,20.5,20.5,73.5,17.0,0.0,1.0
1217,22.0,22.0,65.0,17.0,0.0,1.0
1175,22.0,22.0,65.0,19.5,0.0,1.0
1485,23.5,23.5,63.0,15.0,0.0,1.0
1573,23.0,23.0,65.0,19.5,0.0,1.0
1477,23.0,23.0,65.0,19.5,0.0,1.0
1402,23.5,23.5,63.0,21.0,0.0,1.0
2222,22.0,22.0,69.0,28.0,0.0,1.0
4269,22.0,22.0,65.0,24.0,0.0,1.0
4165,21.0,21.0,71.0,21.5,0.0,1.0
2501,21.0,21.0,73.0,18.0,0.0,1.0
1689,20.5,20.5,75.5,17.0,0.0,1.0
1065,20.0,20.0,75.5,15.0,0.0,1.0
700,19.0,19.0,78.0,13.0,0.0,1.0
494,19.0,19.0,78.0,14.0,0.0,1.0
330,18.5,18.5,69.5,13.0,0.0,1.0
197,18.0,18.0,60.0,12.0,0.0,1.0
110,17.5,17.5,62.0,11.0,0.0,1.0
59,17.0,17.0,68.0,11.0,0.0,1.0
50,16.5,16.5,66.0,9.0,0.0,1.0
137,16.0,16.0,68.0,6.5,0.0,1.0
798,16.0,16.0,72.0,5.0,0.0,1.0
2365,16.0,16.0,70.0,3.0,0.0,1.0
4384,16.5,16.5,66.0,6.0,0.0,1.0
2274,17.0,17.0,66.0,5.0,0.0,1.0
1283,17.5,17.5,62.0,3.0,0.0,1.0
1210,19.0,19.0,54.0,6.0,0.0,1.0
1555,19.5,19.5,50.5,6.0,0.0,1.0
1749,20.5,20.5,49.5,5.0,0.0,1.0
1717,21.0,21.0,50.0,5.5,0.0,1.0
1922,21.0,21.0,50.0,7.0,0.0,1.0
2414,21.0,21.0,51.5,6.5,0.0,1.0
3768,20.0,20.0,60.0,9.0,0.0,1.0
3495,20.0,20.0,62.0,9.0,0.0,1.0
1764,19.0,19.0,70.5,9.0,0.0,1.0
969,18.5,18.5,75.5,8.5,0.0,1.0
718,18.0,18.0,83.0,6.5,0.0,1.0
593,18.0,18.0,83.0,7.0,0.0,1.0
457,17.5,17.5,80.5,9.0,0.0,1.0
260,17.0,17.0,85.5,9.0,0.0,1.0
176,17.0,17.0,83.0,9.0,0.0,1.0
70,17.0,17.0,83.0,7.0,0.0,1.0
45,16.0,16.0,88.0,9.0,0.0,1.0
55,16.0,16.0,85.5,8.0,0.0,1.0
133,16.0,16.0,83.0,8.0,0.0,1.0
693,16.0,16.0,83.0,7.0,0.0,1.0
2168,16.0,16.0,83.0,10.0,0.0,1.0
4282,17.0,17.0,77.0,12.0,0.0,1.0
2140,17.5,17.5,72.5,15.0,0.0,1.0
1150,18.5,18.5,64.0,18.5,0.0,1.0
1251,20.0,20.0,60.0,25.0,0.0,1.0
1632,20.5,20.5,60.0,25.0,0.0,1.0
1770,21.0,21.0,60.0,21.5,0.0,1.0
1643,21.0,21.0,58.5,23.0,0.0,1.0
1782,21.0,21.0,60.0,22.0,0.0,1.0
2185,21.0,21.0,60.0,21.0,0.0,1.0
4278,21.0,21.0,58.5,25.0,0.0,1.0
4122,21.0,21.0,57.0,23.0,0.0,1.0
2534,20.0,20.0,58.0,21.5,0.0,1.0
1609,20.0,20.0,58.0,23.0,0.0,1.0
1138,19.0,19.0,64.0,24.0,0.0,1.0
854,18.0,18.0,73.0,18.0,0.0,1.0
578,17.5,17.5,75.0,18.0,0.0,1.0
114,17.0,17.0,77.0,16.0,0.0,1.0
30,17.0,17.0,83.0,17.5,0.0,1.0
80,17.0,17.0,83.0,18.0,0.0,1.0
63,17.0,17.0,88.0,17.0,0.0,1.0
58,17.0,17.0,88.0,12.0,0.0,1.0
155,17.0,17.0,88.0,10.0,0.0,1.0
656,18.0,18.0,88.0,14.5,0.0,1.0
1841,18.0,18.0,88.0,20.0,0.0,1.0
3923,19.0,19.0,83.0,24.0,0.0,1.0
2183,20.0,20.0,78.0,20.0,0.0,1.0
1204,20.0,20.0,78.0,17.0,0.0,1.0
924,20.5,20.5,78.0,17.0,0.0,1.0
280,19.0,19.0,88.0,20.5,0.0,1.0
150,19.0,19.0,88.0,21.0,0.0,1.0
245,19.0,19.0,88.0,16.0,0.0,1.0
732,19.5,19.5,85.5,18.0,0.0,1.0
1515,21.0,21.0,80.5,16.0,0.0,1.0
2992,21.0,21.0,78.0,16.0,0.0,1.0
3238,21.0,21.0,78.0,13.0,0.0,1.0
2157,20.5,20.5,80.5,9.0,0.0,1.0
1243,20.0,20.0,83.0,9.0,0.0,1.0
861,19.0,19.0,88.0,6.5,0.0,1.0
739,19.0,19.0,88.0,6.0,0.0,1.0
591,19.0,19.0,88.0,9.5,0.0,1.0
365,19.0,19.0,88.0,6.5,0.0,1.0
242,18.0,18.0,94.0,5.0,0.0,1.0
172,19.0,19.0,88.0,4.0,0.0,1.0
100,19.0,19.0,94.0,0.0,0.0,1.0
77,18.5,18.5,97.0,6.5,0.0,1.0
133,19.0,19.0,94.0,5.0,0.0,1.0
562,19.0,19.0,94.0,5.0,0.0,1.0
1760,19.0,19.0,94.0,9.0,0.0,1.0
3528,19.0,19.0,94.0,14.0,0.0,1.0
2092,20.0,20.0,83.0,16.0,0.0,1.0
1132,21.5,21.5,71.0,20.0,0.0,1.0
1205,21.0,21.0,71.0,19.0,0.0,1.0
1492,21.5,21.5,67.0,20.5,0.0,1.0
1661,22.0,22.0,65.0,23.0,0.0,1.0
1438,21.0,21.0,71.0,19.5,0.0,1.0
1234,20.0,20.0,78.0,19.0,0.0,1.0
1159,20.0,20.0,80.5,18.5,0.0,1.0
2015,18.0,18.0,91.0,18.5,0.0,1.0
1915,17.0,17.0,94.0,14.0,0.0,1.0
1228,17.0,17.0,91.0,13.0,0.0,1.0
487,17.0,17.0,91.0,12.0,0.0,1.0
431,17.0,17.0,88.0,12.0,0.0,1.0
475,17.0,17.0,88.0,10.0,0.0,1.0
516,17.0,17.0,88.0,11.0,0.0,1.0
388,17.0,17.0,85.5,13.0,1.0,1.0
371,16.0,16.0,88.0,11.0,1.0,1.0
285,16.0,16.0,88.0,12.0,1.0,1.0
256,16.0,16.0,83.0,12.0,1.0,1.0
153,15.5,15.5,85.5,13.0,1.0,1.0
117,15.5,15.5,82.5,13.0,1.0,1.0
143,15.0,15.0,88.0,12.0,1.0,1.0
309,15.0,15.0,82.0,15.0,1.0,1.0
538,16.0,16.0,74.5,17.0,1.0,1.0
976,16.0,16.0,70.0,18.0,1.0,1.0
1455,18.0,18.0,56.0,19.0,1.0,1.0
2137,18.0,18.0,56.0,17.0,1.0,1.0
2748,19.0,19.0,49.0,15.0,1.0,1.0
3068,20.0,20.0,44.5,16.0,1.0,1.0
2898,20.0,20.0,44.5,13.0,1.0,1.0
3091,20.0,20.0,46.0,19.0,1.0,1.0
2974,19.0,19.0,49.0,19.5,1.0,1.0
2785,19.5,19.5,47.5,16.0,1.0,1.0
2598,19.5,19.5,44.5,15.0,1.0,1.0
2291,19.5,19.5,44.5,10.0,1.0,1.0
1560,18.5,18.5,47.5,11.0,1.0,1.0
1011,18.0,18.0,52.0,6.5,1.0,1.0
828,18.0,18.0,52.0,5.0,1.0,1.0
759,17.0,17.0,59.0,6.0,1.0,1.0
692,16.0,16.0,63.0,5.0,1.0,1.0
598,15.0,15.0,65.5,4.0,1.0,1.0
458,15.0,15.0,65.5,4.0,1.0,1.0
366,14.0,14.0,72.0,6.0,1.0,1.0
175,14.0,14.0,72.0,5.0,1.0,1.0
151,14.0,14.0,72.0,6.0,1.0,1.0
150,14.0,14.0,69.5,6.0,1.0,1.0
225,14.5,14.5,70.0,6.0,1.0,1.0
412,15.0,15.0,68.0,5.0,1.0,1.0
832,16.5,16.5,63.5,6.0,1.0,1.0
1522,17.5,17.5,64.0,5.0,1.0,1.0
2221,20.5,20.5,51.0,3.0,1.0,1.0
2516,19.5,19.5,51.5,9.0,1.0,1.0
2617,19.0,19.0,56.0,13.0,1.0,1.0
2703,19.0,19.0,56.0,14.0,1.0,1.0
2828,19.0,19.0,56.0,13.0,1.0,1.0
2553,19.0,19.0,56.0,14.0,1.0,1.0
2373,19.0,19.0,56.0,12.0,1.0,1.0
2353,18.0,18.0,60.0,10.0,1.0,1.0
1805,18.0,18.0,60.0,7.5,1.0,1.0
1179,17.0,17.0,66.0,6.0,1.0,1.0
804,17.0,17.0,66.0,2.0,1.0,1.0
634,16.5,16.5,70.0,0.0,1.0,1.0
449,16.5,16.5,72.5,6.5,1.0,1.0
272,16.0,16.0,70.0,7.5,0.0,1.0
188,16.0,16.0,68.0,5.0,0.0,1.0
133,16.0,16.0,68.0,4.0,0.0,1.0
69,15.5,15.5,74.5,5.5,0.0,1.0
65,14.5,14.5,79.5,5.5,0.0,1.0
139,14.0,14.0,82.0,5.0,0.0,1.0
671,14.0,14.0,74.5,6.5,0.0,1.0
2120,14.0,14.0,74.5,3.0,0.0,1.0
4155,15.5,15.5,63.5,8.0,0.0,1.0
2098,17.0,17.0,52.0,12.0,0.0,1.0
1160,18.0,18.0,50.5,11.0,0.0,1.0
1174,19.0,19.0,44.5,12.0,0.0,1.0
1585,19.5,19.5,40.0,13.0,0.0,1.0
1725,20.0,20.0,40.0,13.0,0.0,1.0
1621,20.0,20.0,40.0,16.0,0.0,1.0
1785,20.0,20.0,41.5,13.0,0.0,1.0
2343,21.0,21.0,40.0,11.0,0.0,1.0
4263,21.0,21.0,40.0,12.0,0.0,1.0
4145,20.0,20.0,44.5,15.0,0.0,1.0
2474,20.0,20.0,46.0,12.0,0.0,1.0
1432,19.5,19.5,49.0,11.0,0.0,1.0
918,19.0,19.0,52.0,9.0,0.0,1.0
663,19.0,19.0,52.0,11.0,0.0,1.0
497,19.0,19.0,52.0,11.0,0.0,1.0
247,18.0,18.0,56.0,9.0,0.0,1.0
169,18.0,18.0,56.0,8.0,0.0,1.0
89,17.5,17.5,57.5,12.0,0.0,1.0
69,17.0,17.0,59.0,15.0,0.0,1.0
69,17.0,17.0,59.0,14.0,0.0,1.0
140,16.5,16.5,61.0,14.0,0.0,1.0
728,16.5,16.5,61.0,14.0,0.0,1.0
2302,16.0,16.0,63.0,15.0,0.0,1.0
4418,16.0,16.0,63.0,15.0,0.0,1.0
2135,16.5,16.5,61.0,16.0,0.0,1.0
1100,16.0,16.0,65.5,18.0,0.0,1.0
1151,17.0,17.0,64.0,19.5,0.0,1.0
1475,17.5,17.5,57.5,20.0,0.0,1.0
1453,18.0,18.0,58.0,20.5,0.0,1.0
1451,18.5,18.5,58.0,20.0,0.0,1.0
1527,19.0,19.0,50.5,20.0,0.0,1.0
2090,19.0,19.0,50.5,22.0,0.0,1.0
4065,19.0,19.0,54.0,22.0,0.0,1.0
3870,19.0,19.0,58.0,16.0,0.0,1.0
2314,19.0,19.0,60.0,19.0,0.0,1.0
1417,18.0,18.0,64.0,17.5,0.0,1.0
1031,18.0,18.0,64.0,11.0,0.0,1.0
735,18.0,18.0,64.0,15.0,0.0,1.0
485,18.0,18.0,64.0,15.0,0.0,1.0
294,17.5,17.5,70.5,14.0,0.0,1.0
138,17.0,17.0,73.0,14.0,0.0,1.0
93,16.5,16.5,70.0,13.0,0.0,1.0
55,16.0,16.0,72.0,13.0,0.0,1.0
68,16.0,16.0,72.0,13.0,0.0,1.0
155,15.0,15.0,77.0,12.0,0.0,1.0
771,15.0,15.0,77.0,13.0,0.0,1.0
2319,16.5,16.5,72.5,15.0,0.0,1.0
4502,17.5,17.5,70.5,14.0,0.0,1.0
2225,19.0,19.0,62.0,17.5,0.0,1.0
1218,20.0,20.0,54.5,18.0,0.0,1.0
1217,21.0,21.0,53.0,17.0,0.0,1.0
1557,21.0,21.0,53.0,16.0,0.0,1.0
1611,21.0,21.0,53.0,17.0,0.0,1.0
1540,21.0,21.0,53.0,19.5,0.0,1.0
1554,21.0,21.0,55.0,22.0,0.0,1.0
2069,20.0,20.0,60.0,22.0,0.0,1.0
3927,19.0,19.0,62.0,20.0,0.0,1.0
2813,18.5,18.5,66.0,17.0,0.0,1.0
1519,17.0,17.0,77.0,13.0,0.0,1.0
1008,17.0,17.0,77.0,11.0,0.0,1.0
481,16.0,16.0,88.0,13.0,0.0,1.0
297,16.0,16.0,88.0,10.0,0.0,1.0
209,16.0,16.0,88.0,8.0,0.0,1.0
187,16.0,16.0,88.0,10.0,0.0,1.0
109,16.0,16.0,91.0,10.0,0.0,1.0
80,16.0,16.0,94.0,11.0,0.0,1.0
49,16.5,16.5,91.0,11.0,0.0,1.0
59,17.0,17.0,88.0,10.0,0.0,1.0
134,17.0,17.0,91.0,10.0,0.0,1.0
644,17.0,17.0,94.0,7.0,0.0,1.0
1983,18.0,18.0,88.0,8.5,0.0,1.0
4002,18.0,18.0,88.0,11.0,0.0,1.0
2217,19.0,19.0,83.0,17.0,0.0,1.0
1092,19.0,19.0,78.0,14.0,0.0,1.0
1106,20.0,20.0,73.0,13.0,0.0,1.0
1406,21.0,21.0,66.5,14.0,0.0,1.0
1528,21.0,21.0,69.0,19.0,0.0,1.0
1376,21.0,21.0,69.0,14.0,0.0,1.0
1628,21.5,21.5,69.0,19.0,0.0,1.0
1944,21.5,21.5,69.0,19.5,0.0,1.0
3305,21.0,21.0,75.5,19.5,0.0,1.0
3600,21.0,21.0,78.0,15.0,0.0,1.0
2276,20.0,20.0,78.0,17.0,0.0,1.0
1408,20.0,20.0,80.5,17.0,0.0,1.0
964,20.0,20.0,83.0,16.0,0.0,1.0
781,19.5,19.5,85.5,13.0,0.0,1.0
676,20.0,20.0,83.0,16.0,0.0,1.0
383,20.0,20.0,83.0,15.0,0.0,1.0
248,19.0,19.0,88.0,17.0,0.0,1.0
139,19.0,19.0,88.0,12.0,0.0,1.0
103,19.0,19.0,83.0,14.0,0.0,1.0
81,19.0,19.0,83.0,13.0,0.0,1.0
134,19.0,19.0,83.0,10.0,0.0,1.0
630,19.0,19.0,85.5,10.0,0.0,1.0
1886,19.5,19.5,85.5,9.0,0.0,1.0
3879,20.5,20.5,80.5,11.0,0.0,1.0
2185,22.0,22.0,73.0,14.0,0.0,1.0
1241,22.5,22.5,69.0,16.0,0.0,1.0
1327,24.0,24.0,61.0,20.5,0.0,1.0
1600,25.0,25.0,57.0,17.0,0.0,1.0
1714,26.0,26.0,51.0,22.0,0.0,1.0
1715,25.5,25.5,52.5,23.0,0.0,1.0
1862,26.0,26.0,51.0,22.0,0.0,1.0
2494,25.5,25.5,51.0,22.0,0.0,1.0
3950,26.0,26.0,48.0,20.0,0.0,1.0
3525,25.0,25.0,54.0,16.0,0.0,1.0
2321,24.0,24.0,57.0,12.0,0.0,1.0
1607,22.5,22.5,61.0,10.0,0.0,1.0
1079,22.0,22.0,65.0,8.0,0.0,1.0
912,20.5,20.5,71.0,9.0,0.0,1.0
867,20.0,20.0,73.0,7.0,0.0,1.0
768,19.0,19.0,78.0,7.0,1.0,1.0
530,19.0,19.0,75.5,2.0,1.0,1.0
406,18.5,18.5,80.5,4.0,1.0,1.0
247,18.0,18.0,83.0,3.0,1.0,1.0
169,17.5,17.5,85.5,4.0,1.0,1.0
122,17.0,17.0,88.0,5.0,1.0,1.0
162,17.0,17.0,88.0,6.0,1.0,1.0
362,18.5,18.5,80.5,5.0,1.0,1.0
642,20.0,20.0,73.5,7.0,1.0,1.0
1298,22.5,22.5,65.0,10.0,1.0,1.0
2007,24.0,24.0,61.0,12.0,1.0,1.0
2681,26.0,27.0,58.0,11.0,1.0,1.0
3358,28.5,28.5,46.5,17.0,1.0,1.0
3692,30.0,30.0,40.0,18.0,1.0,1.0
3883,30.0,29.5,39.0,22.0,1.0,1.0
3963,30.0,29.0,36.5,23.0,1.0,1.0
3999,29.0,29.0,40.0,21.0,1.0,1.0
3798,29.0,29.0,40.0,20.5,1.0,1.0
3502,28.0,28.0,40.0,19.0,1.0,1.0
2843,27.0,27.0,42.0,15.0,1.0,1.0
2045,23.5,23.5,61.0,16.0,1.0,1.0
1333,22.5,22.5,67.0,14.0,1.0,1.0
1233,21.5,21.5,69.0,15.0,1.0,1.0
1144,21.0,21.0,69.0,18.5,1.0,1.0
906,21.0,21.0,66.5,19.0,1.0,1.0
652,20.5,20.5,66.5,19.5,1.0,1.0
513,20.0,20.0,69.0,19.5,1.0,1.0
353,19.5,19.5,71.0,18.0,1.0,1.0
216,18.5,18.5,75.5,19.5,1.0,1.0
150,18.0,18.0,78.0,16.0,1.0,1.0
177,19.0,19.0,70.5,18.0,1.0,1.0
259,19.5,19.5,66.0,25.0,1.0,1.0
447,20.5,20.5,62.0,22.0,1.0,1.0
1028,22.0,22.0,55.0,20.0,1.0,1.0
1818,22.0,22.0,55.0,13.0,1.0,1.0
2470,22.0,22.0,63.0,10.0,1.0,1.0
1216,20.5,20.5,75.5,12.0,1.0,1.0
462,19.5,19.5,85.5,13.5,1.0,1.0
1311,18.5,18.5,80.5,18.5,1.0,1.0
2041,20.0,20.0,66.5,24.0,1.0,1.0
2393,20.5,20.5,58.5,19.5,1.0,1.0
2579,20.5,20.5,58.5,16.0,1.0,1.0
2552,20.0,20.0,60.0,20.5,1.0,1.0
2039,19.5,19.5,58.0,19.0,1.0,1.0
1362,18.0,18.0,64.0,14.0,1.0,1.0
782,17.0,17.0,70.5,10.0,1.0,1.0
750,16.0,16.0,77.0,10.0,1.0,1.0
525,15.5,15.5,79.5,8.0,1.0,1.0
287,15.0,15.0,82.0,6.5,0.0,1.0
152,15.0,15.0,85.0,5.0,0.0,1.0
120,14.5,14.5,88.0,8.0,0.0,1.0
71,15.0,15.0,85.0,7.5,0.0,1.0
58,14.5,14.5,88.0,7.5,0.0,1.0
141,15.0,15.0,88.0,10.0,0.0,1.0
536,15.0,15.0,94.0,7.0,0.0,1.0
1417,15.0,15.0,91.0,8.0,0.0,1.0
3077,16.0,16.0,88.0,11.0,0.0,1.0
787,16.0,16.0,88.0,19.5,0.0,1.0
187,15.0,15.0,94.0,16.0,0.0,1.0
303,15.5,15.5,91.0,9.0,0.0,1.0
610,16.5,16.5,91.0,14.0,0.0,1.0
765,17.0,17.0,88.0,16.0,0.0,1.0
672,18.0,18.0,83.0,14.0,0.0,1.0
601,17.0,17.0,88.0,12.0,0.0,1.0
728,17.0,17.0,88.0,14.0,0.0,1.0
1802,16.0,16.0,91.0,16.0,0.0,1.0
2141,17.0,17.0,85.5,15.0,0.0,1.0
1183,17.0,17.0,83.0,19.0,0.0,1.0
639,16.0,16.0,85.5,18.5,0.0,1.0
427,16.0,16.0,83.0,21.5,0.0,1.0
393,15.5,15.5,85.5,23.0,0.0,1.0
303,15.5,15.5,85.5,23.0,0.0,1.0
156,15.0,15.0,85.0,22.0,0.0,1.0
143,15.0,15.0,88.0,23.0,0.0,1.0
63,15.0,15.0,79.5,23.0,0.0,1.0
39,14.5,14.5,82.5,20.0,0.0,1.0
43,14.0,14.0,85.0,20.5,0.0,1.0
140,13.0,13.0,88.0,18.5,0.0,1.0
720,13.0,13.0,82.0,17.0,0.0,1.0
2291,13.5,13.5,79.5,18.0,0.0,1.0
4440,15.5,15.5,70.0,17.0,0.0,1.0
2327,16.5,16.5,63.5,19.5,0.0,1.0
1213,17.5,17.5,66.0,22.0,0.0,1.0
1070,18.0,18.0,64.0,24.0,0.0,1.0
1008,17.5,17.5,64.0,20.0,0.0,1.0
314,15.5,15.5,85.5,16.5,0.0,1.0
377,15.5,15.5,88.0,17.0,0.0,1.0
792,16.0,16.0,88.0,18.0,0.0,1.0
1246,17.0,17.0,88.0,17.0,0.0,1.0
3000,19.0,19.0,85.5,17.5,0.0,1.0
3348,19.5,19.5,78.0,24.0,0.0,1.0
2158,18.5,18.5,78.0,24.0,0.0,1.0
1246,18.0,18.0,78.0,24.0,0.0,1.0
834,18.0,18.0,78.0,24.0,0.0,1.0
727,17.0,17.0,80.0,17.0,0.0,1.0
457,17.0,17.0,80.0,19.0,0.0,1.0
228,17.0,17.0,83.0,18.0,0.0,1.0
129,17.0,17.0,85.5,11.0,0.0,1.0
79,18.0,18.0,85.5,14.0,0.0,1.0
52,18.0,18.0,88.0,21.0,0.0,1.0
58,18.5,18.5,85.5,22.0,0.0,1.0
107,18.5,18.5,83.0,26.0,0.0,1.0
661,19.0,19.0,78.0,25.0,0.0,1.0
1981,19.0,19.0,78.0,25.0,0.0,1.0
3629,19.0,19.0,78.0,27.0,0.0,1.0
930,19.0,19.0,83.0,25.0,0.0,1.0
599,18.5,18.5,83.0,22.0,0.0,1.0
270,18.0,18.0,85.5,14.0,0.0,1.0
568,20.0,20.0,78.0,31.0,0.0,1.0
371,20.5,20.5,75.5,28.5,0.0,1.0
319,20.0,20.0,78.0,33.0,0.0,1.0
472,19.0,19.0,85.5,24.0,0.0,1.0
1240,18.0,18.0,88.0,20.5,0.0,1.0
3115,19.0,19.0,80.5,23.0,0.0,1.0
3327,19.0,19.0,73.0,24.0,0.0,1.0
2189,18.0,18.0,73.0,22.0,0.0,1.0
1322,17.0,17.0,73.0,20.5,0.0,1.0
842,16.0,16.0,77.0,17.0,0.0,1.0
745,16.0,16.0,80.0,17.0,0.0,1.0
505,16.0,16.0,80.0,17.0,0.0,1.0
285,15.5,15.5,85.5,15.0,0.0,1.0
192,15.5,15.5,85.5,14.0,0.0,1.0
89,16.0,16.0,83.0,15.0,0.0,1.0
70,15.0,15.0,88.0,14.0,0.0,1.0
70,15.5,15.5,85.5,14.0,0.0,1.0
119,15.0,15.0,85.0,12.0,0.0,1.0
685,15.0,15.0,82.0,14.0,0.0,1.0
2028,16.0,16.0,80.0,15.0,0.0,1.0
3846,16.5,16.5,80.0,14.0,0.0,1.0
1540,17.0,17.0,75.0,19.5,0.0,1.0
999,17.5,17.5,72.5,24.0,0.0,1.0
949,18.0,18.0,64.0,25.0,0.0,1.0
1309,18.5,18.5,58.0,28.0,0.0,1.0
1476,19.0,19.0,56.0,24.0,0.0,1.0
1392,19.0,19.0,56.0,23.0,0.0,1.0
1502,20.0,20.0,51.0,26.0,0.0,1.0
2043,19.5,19.5,50.5,24.0,0.0,1.0
3540,19.0,19.0,52.0,24.0,0.0,1.0
3158,18.5,18.5,58.0,15.0,0.0,1.0
1810,16.0,16.0,80.0,16.5,0.0,1.0
1245,15.5,15.5,79.5,10.0,0.0,1.0
882,15.0,15.0,82.0,9.0,0.0,1.0
713,15.0,15.0,82.0,12.0,0.0,1.0
586,15.0,15.0,82.0,13.0,0.0,1.0
393,15.0,15.0,82.0,12.0,0.0,1.0
223,14.5,14.5,85.0,11.0,0.0,1.0
146,14.0,14.0,88.0,8.0,0.0,1.0
75,13.5,13.5,88.0,11.0,0.0,1.0
77,13.0,13.0,88.0,10.0,0.0,1.0
121,13.0,13.0,88.0,8.0,0.0,1.0
621,12.5,12.5,85.0,8.0,0.0,1.0
1806,13.5,13.5,82.0,10.0,0.0,1.0
3486,15.5,15.5,74.5,13.0,0.0,1.0
2027,17.5,17.5,64.0,18.5,0.0,1.0
1163,18.0,18.0,58.0,18.5,0.0,1.0
1375,19.5,19.5,50.5,20.5,0.0,1.0
1733,20.0,20.0,49.0,21.0,0.0,1.0
1778,20.0,20.0,49.5,25.0,0.0,1.0
1712,20.0,20.0,51.0,19.5,0.0,1.0
1847,20.0,20.0,49.0,22.0,0.0,1.0
2341,21.0,21.0,46.0,22.5,0.0,1.0
3438,21.0,21.0,41.5,22.0,0.0,1.0
2965,20.0,20.0,47.5,21.0,0.0,1.0
1959,19.0,19.0,54.0,23.0,0.0,1.0
1339,17.5,17.5,64.0,17.0,0.0,1.0
870,17.0,17.0,73.0,16.0,0.0,1.0
760,16.0,16.0,74.5,11.0,0.0,1.0
695,16.0,16.0,74.5,11.0,0.0,1.0
690,16.0,16.0,72.0,10.0,1.0,1.0
515,16.0,16.0,70.0,10.0,1.0,1.0
295,16.0,16.0,74.5,9.0,1.0,1.0
227,15.5,15.5,79.5,9.0,1.0,1.0
147,16.0,16.0,77.0,6.5,1.0,1.0
126,16.0,16.0,80.0,6.5,1.0,1.0
164,16.0,16.0,83.0,6.0,1.0,1.0
276,16.0,16.0,83.0,6.5,1.0,1.0
488,17.0,17.0,77.0,6.5,1.0,1.0
861,18.5,18.5,73.0,10.0,1.0,1.0
1420,20.0,20.0,64.0,4.0,1.0,1.0
1940,21.5,21.0,48.5,12.0,1.0,1.0
2165,21.0,21.0,53.0,15.0,1.0,1.0
2495,21.5,21.5,55.0,9.0,1.0,1.0
2524,22.0,22.0,53.0,10.0,1.0,1.0
2418,21.5,21.5,58.5,12.0,1.0,1.0
1387,20.0,20.0,68.5,11.0,1.0,1.0
1009,19.0,19.0,78.0,6.5,1.0,1.0
1212,19.0,19.0,73.0,5.5,1.0,1.0
767,18.5,18.5,78.0,2.0,1.0,1.0
266,18.0,18.0,85.5,2.0,1.0,1.0
316,18.0,18.0,85.5,5.0,1.0,1.0
463,18.0,18.0,88.0,6.5,1.0,1.0
447,18.0,18.0,88.0,6.0,1.0,1.0
434,17.5,17.5,88.0,6.5,1.0,1.0
387,17.0,17.0,85.5,6.5,1.0,1.0
330,17.0,17.0,83.0,7.5,1.0,1.0
272,17.0,17.0,83.0,7.5,1.0,1.0
194,17.0,17.0,83.0,6.5,1.0,1.0
112,16.0,16.0,88.0,5.0,1.0,1.0
137,16.0,16.0,88.0,7.5,1.0,1.0
188,16.5,16.5,82.5,6.5,1.0,1.0
278,17.0,17.0,77.0,8.0,1.0,1.0
774,17.5,17.5,75.0,11.0,1.0,1.0
1239,18.0,18.0,75.5,12.0,1.0,1.0
1708,19.0,19.0,75.5,17.0,1.0,1.0
1954,19.0,19.0,78.0,15.0,1.0,1.0
2064,19.0,19.0,78.0,13.0,1.0,1.0
2205,19.0,19.0,78.0,10.0,1.0,1.0
2257,20.0,20.0,73.0,10.0,1.0,1.0
2086,20.0,20.0,73.0,12.0,1.0,1.0
2012,19.0,19.0,78.0,12.0,1.0,1.0
1819,19.0,19.0,78.0,16.0,1.0,1.0
1377,18.0,18.0,83.0,13.0,1.0,1.0
913,18.0,18.0,78.0,13.0,1.0,1.0
833,17.5,17.5,80.5,13.0,1.0,1.0
683,17.0,17.0,83.0,12.0,1.0,1.0
716,17.0,17.0,83.0,11.0,1.0,1.0
425,16.5,16.5,82.5,9.5,0.0,1.0
235,16.0,16.0,88.0,10.0,0.0,1.0
233,16.0,16.0,88.0,11.0,0.0,1.0
158,16.0,16.0,88.0,6.5,0.0,1.0
140,16.0,16.0,88.0,6.0,0.0,1.0
116,15.5,15.5,91.0,8.0,0.0,1.0
93,15.0,15.0,94.0,8.0,0.0,1.0
73,15.0,15.0,94.0,7.5,0.0,1.0
203,15.0,15.0,94.0,11.0,0.0,1.0
310,16.0,16.0,88.0,11.0,0.0,1.0
163,16.0,16.0,88.0,10.0,0.0,1.0
180,15.0,15.0,94.0,11.0,0.0,1.0
294,15.0,15.0,94.0,10.0,0.0,1.0
290,15.5,15.5,91.0,9.0,0.0,1.0
631,16.0,16.0,88.0,10.0,0.0,1.0
789,16.0,16.0,88.0,16.0,0.0,1.0
1001,15.5,15.5,91.0,13.0,0.0,1.0
867,15.0,15.0,94.0,12.0,0.0,1.0
875,15.0,15.0,88.0,15.0,0.0,1.0
832,15.5,15.5,85.5,13.0,0.0,1.0
607,15.0,15.0,88.0,12.0,0.0,1.0
421,15.0,15.0,88.0,12.0,0.0,1.0
375,15.0,15.0,88.0,11.0,0.0,1.0
328,15.0,15.0,88.0,8.0,0.0,1.0
235,15.0,15.0,88.0,10.0,0.0,2.0
156,15.0,15.0,88.0,11.0,0.0,2.0
127,15.0,15.0,85.0,12.0,0.0,2.0
62,15.0,15.0,85.0,10.0,0.0,2.0
79,15.0,15.0,88.0,8.0,0.0,2.0
116,15.0,15.0,85.0,11.0,0.0,2.0
