,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
2001,1448,14.0,14.0,72.0,31.5,1.0,0.0
2002,1508,13.5,13.5,74.5,35.0,1.0,0.0
2003,1478,13.0,13.0,77.0,34.0,1.0,0.0
2004,1651,13.0,13.0,77.0,29.5,1.0,0.0
2005,1639,13.0,13.0,77.0,29.0,1.0,0.0
2006,1624,13.5,13.5,79.5,28.0,1.0,0.0
2007,1564,13.0,13.0,77.0,28.0,1.0,0.0
2008,1216,13.0,13.0,77.0,27.0,1.0,0.0
2009,845,13.0,13.0,77.0,27.0,1.0,0.0
2010,693,13.0,13.0,67.0,33.0,1.0,0.0
2011,461,12.0,12.0,69.5,29.5,1.0,0.0
2012,382,11.5,11.5,69.5,32.5,1.0,0.0
2013,424,11.0,11.0,67.0,32.0,1.0,0.0
2014,395,10.0,8.0,72.75,30.75,1.0,0.0
2015,0,10.5,8.5,77.0,33.0,1.0,0.0
2016,282,10.0,7.0,85.0,25.0,1.0,0.0
2017,216,10.0,7.5,88.0,18.5,1.0,0.0
2018,112,11.0,11.0,74.5,23.0,1.0,0.0
2019,101,11.0,11.0,72.0,28.0,1.0,0.0
2020,98,10.0,7.5,88.0,19.5,1.0,0.0
2021,142,10.0,8.0,91.0,15.0,1.0,0.0
2022,217,11.5,11.5,91.0,25.0,1.0,0.0
2023,341,12.0,12.0,88.0,30.5,1.0,0.0
2024,505,13.0,13.0,82.0,30.5,1.0,0.0
2025,575,13.0,13.0,82.0,35.0,1.0,0.0
2026,392,12.5,12.5,91.0,39.0,1.0,0.0
2027,699,13.5,13.5,77.0,47.0,1.0,0.0
2028,856,14.0,14.0,65.0,47.0,1.0,0.0
2029,548,12.5,12.5,69.5,38.5,1.0,0.0
2030,875,13.0,13.0,55.0,40.5,1.0,0.0
2031,839,12.0,12.0,56.0,37.0,1.0,0.0
2032,335,10.5,8.5,77.0,34.0,1.0,0.0
2033,341,10.0,7.0,76.0,30.0,1.0,0.0
2034,278,10.0,7.0,79.0,28.0,1.0,0.0
2035,225,10.0,7.0,71.0,28.0,1.0,0.0
2036,220,10.0,7.0,73.5,25.0,1.0,0.0
2037,132,9.0,5.0,76.0,30.5,0.0,0.0
2038,59,9.0,5.5,73.5,28.0,0.0,0.0
2039,47,8.0,4.5,76.0,22.0,0.0,0.0
2040,28,8.0,4.5,73.5,23.0,0.0,0.0
2041,27,8.0,4.0,66.0,31.0,0.0,0.0
2042,86,8.0,4.0,66.0,28.0,0.0,0.0
2043,458,7.0,3.0,66.0,26.0,0.0,0.0
2044,1623,7.0,3.5,66.0,23.0,0.0,0.0
2045,3370,8.0,5.0,66.0,20.5,0.0,0.0
2046,1650,8.0,4.0,59.5,25.0,0.0,0.0
2047,782,9.5,6.0,52.0,29.0,0.0,0.0
2048,747,9.5,6.5,48.5,25.0,0.0,0.0
2049,1101,10.5,9.0,45.5,24.0,0.0,0.0
2050,1119,11.0,11.0,41.0,23.0,0.0,0.0
2051,1053,11.5,11.5,35.0,22.0,0.0,0.0
2052,1044,11.5,11.5,42.5,28.5,0.0,0.0
2053,1370,11.0,11.0,45.5,29.5,0.0,0.0
2054,2558,10.0,7.0,60.0,24.0,0.0,0.0
2055,1868,10.0,7.0,69.0,20.0,0.0,0.0
2056,1163,9.5,7.0,79.0,18.0,0.0,0.0
2057,769,11.0,11.0,82.0,24.0,0.0,0.0
2058,461,11.5,11.5,88.0,31.0,0.0,0.0
2059,376,12.0,12.0,88.0,37.0,0.0,0.0
2060,215,12.5,12.5,85.0,40.0,0.0,0.0
2061,48,13.0,13.0,82.0,42.5,0.0,0.0
2062,21,13.0,13.0,77.0,46.0,0.0,0.0
2063,459,11.0,11.0,62.0,43.0,0.0,0.0
2064,1635,11.0,11.0,58.0,48.0,0.0,0.0
2065,3297,11.0,11.0,58.0,46.0,0.0,0.0
2066,1716,11.0,11.0,58.0,44.5,0.0,0.0
2067,872,11.0,11.0,50.0,45.5,0.0,0.0
2068,737,12.0,12.0,42.5,48.0,0.0,0.0
2069,963,12.0,12.0,44.0,47.5,0.0,0.0
2070,974,13.0,13.0,41.0,46.5,0.0,0.0
2071,894,13.0,13.0,39.5,48.0,0.0,0.0
2072,992,12.5,12.5,44.0,47.0,0.0,0.0
2073,1271,11.0,8.5,54.5,42.5,0.0,0.0
2074,2476,11.0,11.0,48.5,44.5,0.0,0.0
2075,2623,11.0,11.0,47.0,42.5,0.0,0.0
2076,1556,8.5,4.5,64.0,31.5,0.0,0.0
2077,778,8.0,4.0,64.0,30.5,0.0,0.0
2078,559,8.0,4.0,57.0,26.0,0.0,0.0
2079,445,8.0,3.5,55.0,35.0,0.0,0.0
2080,286,8.0,4.0,57.0,33.0,0.0,0.0
2081,155,7.0,3.0,57.0,29.0,0.0,0.0
2082,98,7.0,2.0,61.0,34.0,0.0,0.0
2083,46,6.5,1.5,61.5,35.0,0.0,0.0
2084,30,6.0,1.0,61.0,31.5,0.0,0.0
2085,36,6.0,1.0,61.0,33.0,0.0,0.0
2086,65,6.0,1.0,61.0,34.0,0.0,0.0
2087,512,6.0,1.0,61.0,34.0,0.0,0.0
2088,1703,6.0,1.0,61.0,33.0,0.0,0.0
2089,3473,7.0,2.0,57.0,34.0,0.0,0.0
2090,1797,8.5,4.5,55.5,31.5,0.0,0.0
2091,903,9.5,5.5,50.5,33.0,0.0,0.0
2092,796,9.5,5.5,50.0,38.0,0.0,0.0
2093,1094,10.0,6.0,48.5,38.0,0.0,0.0
2094,1013,11.0,11.0,47.0,37.0,0.0,0.0
2095,942,11.5,11.5,47.0,32.5,0.0,0.0
2096,991,11.0,11.0,48.5,30.5,0.0,0.0
2097,1471,10.5,8.5,50.5,33.0,0.0,0.0
2098,2501,10.0,6.5,60.0,30.5,0.0,0.0
2099,2543,10.0,6.5,60.0,29.5,0.0,0.0
2100,1462,10.0,7.0,62.0,30.0,0.0,0.0
2101,874,10.0,7.0,62.0,28.0,0.0,0.0
2102,529,9.0,5.0,73.5,28.0,0.0,0.0
2103,328,8.0,4.5,87.0,23.0,0.0,0.0
2104,177,8.0,5.0,93.0,21.0,0.0,0.0
2105,104,8.5,4.5,90.0,32.0,0.0,0.0
2106,76,9.5,5.5,91.0,31.0,0.0,0.0
2107,55,10.0,6.5,88.0,29.5,0.0,0.0
2108,23,10.0,6.5,85.0,30.5,0.0,0.0
2109,27,8.0,5.0,90.0,18.5,0.0,0.0
2110,61,7.0,4.0,93.0,17.5,0.0,0.0
2111,374,7.0,4.5,90.0,14.0,0.0,0.0
2112,1283,7.0,5.0,81.0,10.0,0.0,0.0
2113,2813,7.0,4.5,78.5,14.0,0.0,0.0
2114,1521,7.0,4.5,76.0,12.0,0.0,0.0
2115,847,8.0,6.0,62.0,12.0,0.0,0.0
2116,804,8.0,6.0,53.0,12.0,0.0,0.0
2117,1010,8.0,6.0,53.0,11.0,0.0,0.0
2118,1062,9.5,9.0,46.5,6.5,0.0,0.0
2119,1103,10.0,8.5,43.0,9.0,0.0,0.0
2120,1279,11.0,11.0,42.5,10.0,0.0,0.0
2121,1779,11.5,11.5,42.5,7.0,0.0,0.0
2122,2679,11.5,11.5,42.5,10.0,0.0,0.0
2123,2214,11.0,11.0,39.5,10.0,0.0,0.0
2124,1374,11.0,11.0,41.0,9.0,0.0,0.0
2125,815,10.0,8.5,48.5,9.0,0.0,0.0
2126,545,9.5,7.5,71.5,14.0,0.0,0.0
2127,489,9.0,6.5,71.0,16.0,0.0,0.0
2128,345,8.5,6.5,73.5,11.0,0.0,0.0
2129,279,8.0,6.0,82.0,10.0,0.0,0.0
2130,174,8.0,5.5,79.0,14.0,0.0,0.0
2131,89,7.5,5.5,84.5,12.0,0.0,0.0
2132,61,7.0,5.0,87.0,11.0,0.0,0.0
2133,46,7.0,6.0,93.0,6.0,0.0,0.0
2134,75,6.5,4.5,93.0,8.0,0.0,0.0
2135,78,7.0,5.5,90.0,7.5,0.0,0.0
2136,107,7.0,6.0,93.0,7.0,0.0,0.0
2137,196,7.5,7.5,93.0,4.0,0.0,0.0
2138,423,8.5,7.5,93.5,6.0,0.0,0.0
2139,580,9.5,8.5,91.0,7.0,0.0,0.0
2140,809,10.0,10.0,88.0,5.0,0.0,0.0
2141,1055,11.5,11.5,82.5,5.0,0.0,0.0
2142,1148,12.0,12.0,79.5,6.5,0.0,0.0
2143,1299,12.0,12.0,79.5,6.5,0.0,0.0
2144,1404,12.0,12.0,77.0,7.0,0.0,0.0
2145,959,12.0,12.0,79.5,8.0,0.0,0.0
2146,400,11.5,11.5,85.0,8.0,0.0,0.0
2147,416,11.0,11.0,94.0,11.0,0.0,0.0
2148,502,11.0,11.0,94.0,9.0,0.0,0.0
2149,398,10.0,9.0,94.0,9.0,0.0,0.0
2150,262,10.0,9.0,94.0,9.0,0.0,0.0
2151,283,9.5,9.0,97.0,6.5,0.0,0.0
2152,255,9.5,8.5,91.0,7.0,0.0,0.0
2153,236,9.0,9.0,94.0,2.0,1.0,0.0
2154,175,10.0,10.0,94.0,3.0,1.0,0.0
2155,119,10.0,9.0,88.0,7.0,1.0,0.0
2156,108,9.0,7.5,97.0,8.5,1.0,0.0
2157,91,9.0,6.5,93.5,15.0,1.0,0.0
2158,73,9.0,7.5,82.0,11.0,1.0,0.0
2159,89,9.0,6.5,82.0,15.0,1.0,0.0
2160,119,9.0,6.0,79.0,21.0,1.0,0.0
2161,260,9.0,7.0,82.0,15.0,1.0,0.0
2162,478,8.5,6.0,81.5,18.5,1.0,0.0
2163,894,8.5,5.5,84.5,17.0,1.0,0.0
2164,1033,9.0,6.0,71.0,19.0,1.0,0.0
2165,1054,9.0,6.0,71.0,19.0,1.0,0.0
2166,1108,8.5,5.5,68.5,19.5,1.0,0.0
2167,1209,8.5,5.5,68.5,18.5,1.0,0.0
2168,1245,9.0,6.5,66.0,16.0,1.0,0.0
2169,1086,9.0,7.0,66.0,13.0,1.0,0.0
2170,1057,9.0,7.0,66.0,11.0,1.0,0.0
2171,786,9.0,7.5,66.0,10.0,1.0,0.0
2172,515,9.0,8.0,66.0,7.0,1.0,0.0
2173,420,8.0,7.0,71.0,6.0,1.0,0.0
2174,375,8.0,7.5,73.5,5.0,1.0,0.0
2175,334,8.0,7.5,76.0,5.0,1.0,0.0
2176,286,7.5,7.5,78.5,4.0,1.0,0.0
2177,212,7.0,7.0,81.0,4.0,1.0,0.0
2178,195,7.0,7.0,81.0,2.0,1.0,0.0
2179,162,7.0,7.0,81.0,4.0,1.0,0.0
2180,88,7.0,7.0,81.0,4.0,1.0,0.0
2181,71,7.0,7.0,84.0,2.0,1.0,0.0
2182,75,7.0,7.0,84.0,2.0,1.0,0.0
2183,121,7.0,7.0,87.0,0.0,1.0,0.0
2184,206,7.5,7.0,84.5,3.0,1.0,0.0
2185,454,8.5,8.0,76.0,6.5,1.0,0.0
2186,821,9.0,7.0,71.0,11.0,1.0,0.0
2187,1075,10.5,10.0,64.5,8.0,1.0,0.0
2188,1496,10.0,8.0,64.5,12.0,1.0,0.0
2189,1696,11.0,11.0,58.0,11.0,1.0,0.0
2190,1805,11.5,11.5,56.0,11.0,1.0,0.0
2191,1981,11.5,11.5,56.0,11.0,1.0,0.0
2192,2156,12.0,12.0,54.0,11.0,1.0,0.0
2193,1961,11.0,11.0,62.0,11.0,1.0,0.0
2194,1558,11.0,11.0,62.0,10.0,1.0,0.0
2195,1174,10.0,8.0,67.0,13.0,1.0,0.0
2196,634,8.5,6.5,68.5,10.0,1.0,0.0
2197,424,7.5,5.5,68.5,10.0,1.0,0.0
2198,413,8.0,7.0,66.0,6.0,1.0,0.0
2199,305,7.0,7.0,71.0,2.0,1.0,0.0
2200,263,6.5,5.5,76.0,6.0,0.0,0.0
2201,177,6.5,5.5,73.5,6.0,0.0,0.0
2202,116,6.0,4.5,76.0,6.5,0.0,0.0
2203,83,6.0,4.0,76.0,7.0,0.0,0.0
2204,58,6.0,4.0,78.5,9.0,0.0,0.0
2205,51,5.5,3.5,84.0,10.0,0.0,0.0
2206,72,5.0,2.0,87.0,13.0,0.0,0.0
2207,161,5.5,3.0,90.0,12.0,0.0,0.0
2208,274,7.5,5.5,84.5,12.0,0.0,0.0
2209,567,10.0,9.5,74.0,10.0,0.0,0.0
2210,1061,12.5,12.5,69.5,9.0,0.0,0.0
2211,1807,14.5,14.5,57.0,14.0,0.0,0.0
2212,2521,15.5,15.5,55.5,22.0,0.0,0.0
2213,2840,15.0,15.0,61.0,20.0,0.0,0.0
2214,2993,14.0,14.0,67.0,16.0,0.0,0.0
2215,3000,13.5,13.5,69.5,18.0,0.0,0.0
2216,2723,10.5,9.0,76.5,21.0,0.0,0.0
2217,2265,10.0,8.0,73.5,17.0,0.0,0.0
2218,1652,10.0,8.0,67.0,16.0,0.0,0.0
2219,1090,9.0,7.0,71.0,14.0,0.0,0.0
2220,656,9.0,7.0,71.0,15.0,0.0,0.0
2221,393,8.5,5.5,73.5,17.0,0.0,0.0
2222,381,8.0,5.0,76.0,16.0,0.0,0.0
2223,235,7.5,5.0,78.5,14.0,0.0,0.0
2224,144,6.5,4.5,78.5,12.0,0.0,0.0
2225,86,6.0,5.0,81.0,5.5,0.0,0.0
2226,35,6.0,6.0,81.0,2.0,0.0,0.0
2227,39,5.0,5.0,87.0,4.0,0.0,0.0
2228,30,5.5,5.5,84.0,2.0,0.0,0.0
2229,98,5.0,5.0,87.0,4.0,0.0,0.0
2230,456,5.0,4.5,87.0,5.0,0.0,0.0
2231,1567,6.0,6.0,84.0,2.0,0.0,0.0
2232,3226,8.0,7.5,76.0,5.0,0.0,0.0
2233,1633,9.5,9.5,71.0,5.0,0.0,0.0
2234,887,11.5,11.5,65.0,6.5,0.0,0.0
2235,1001,12.0,12.0,58.0,9.0,0.0,0.0
2236,1315,14.0,14.0,53.0,6.5,0.0,0.0
2237,1388,15.5,15.5,51.5,5.0,0.0,0.0
2238,1450,16.5,16.5,46.5,6.5,0.0,0.0
2239,1646,17.5,17.5,45.5,9.0,0.0,0.0
2240,2208,17.5,17.5,47.0,6.0,0.0,0.0
2241,3721,17.5,17.5,47.5,10.0,0.0,0.0
2242,3633,17.0,17.0,50.5,9.0,0.0,0.0
2243,2066,15.5,15.5,57.0,9.0,0.0,0.0
2244,1138,13.0,13.0,69.5,13.0,0.0,0.0
2245,707,12.0,12.0,77.0,7.5,0.0,0.0
2246,606,12.0,12.0,77.0,7.0,0.0,0.0
2247,361,12.0,12.0,72.0,8.0,0.0,0.0
2248,236,11.0,11.0,77.0,8.0,0.0,0.0
2249,136,11.0,11.0,77.0,6.5,0.0,0.0
2250,72,10.5,10.0,79.5,8.0,0.0,0.0
2251,54,10.0,9.5,82.0,6.5,0.0,0.0
2252,39,9.5,8.5,82.0,7.0,0.0,0.0
2253,107,9.0,8.5,84.5,3.0,0.0,0.0
2254,580,9.0,9.0,84.5,4.0,0.0,0.0
2255,1890,9.0,8.5,82.0,5.0,0.0,0.0
2256,3714,9.0,9.0,87.0,4.0,0.0,0.0
2257,1849,11.0,11.0,77.0,0.0,0.0,0.0
2258,994,12.5,12.5,74.5,7.0,0.0,0.0
2259,1010,13.5,13.5,69.5,6.5,0.0,0.0
2260,1396,15.5,15.5,63.0,5.0,0.0,0.0
2261,1428,16.0,16.0,59.0,14.0,0.0,0.0
2262,1490,16.0,16.0,59.0,21.0,0.0,0.0
2263,1516,16.0,16.0,61.0,25.0,0.0,0.0
2264,2051,15.5,15.5,61.0,23.0,0.0,0.0
2265,3610,14.5,14.5,61.0,23.0,0.0,0.0
2266,3513,13.5,13.5,63.0,22.0,0.0,0.0
2267,2058,12.0,12.0,67.0,19.0,0.0,0.0
2268,1167,10.5,9.5,74.0,14.0,0.0,0.0
2269,742,9.5,7.5,81.5,12.0,0.0,0.0
2270,615,9.0,7.0,82.0,12.0,0.0,0.0
2271,376,9.0,8.0,87.0,9.0,0.0,0.0
2272,217,8.0,6.0,93.0,13.0,0.0,0.0
2273,160,7.5,5.5,93.0,13.0,0.0,0.0
2274,134,7.0,5.0,96.5,10.0,0.0,0.0
2275,56,7.0,5.0,96.5,11.0,0.0,0.0
2276,39,7.0,5.0,93.0,11.0,0.0,0.0
2277,88,7.0,5.0,93.0,9.0,0.0,0.0
2278,575,7.0,5.0,93.0,11.0,0.0,0.0
2279,1925,7.0,5.0,96.5,12.0,0.0,0.0
2280,3712,7.0,5.0,96.5,10.0,0.0,0.0
2281,1827,7.5,6.5,96.5,6.5,0.0,0.0
2282,1041,8.5,6.5,93.5,10.0,0.0,0.0
2283,1097,10.5,10.0,85.0,8.0,0.0,0.0
2284,1460,14.0,14.0,67.0,9.0,0.0,0.0
2285,1496,14.5,14.5,57.0,7.0,0.0,0.0
2286,1530,15.5,15.5,51.5,8.0,0.0,0.0
2287,1615,16.0,16.0,50.0,10.0,0.0,0.0
2288,2120,16.0,16.0,52.0,10.0,0.0,0.0
2289,3573,16.0,16.0,53.5,14.0,0.0,0.0
2290,3533,14.5,14.5,59.0,18.0,0.0,0.0
2291,2251,12.5,12.5,69.5,16.0,0.0,0.0
2292,1215,11.0,11.0,77.0,12.0,0.0,0.0
2293,777,10.5,10.0,79.5,11.0,0.0,0.0
2294,645,10.5,10.0,79.5,8.0,0.0,0.0
2295,434,10.0,10.0,82.0,6.0,0.0,0.0
2296,120,9.0,8.5,87.0,5.0,0.0,0.0
2297,30,8.5,7.5,90.0,7.0,0.0,0.0
2298,73,8.0,7.0,90.0,6.0,0.0,0.0
2299,64,8.0,7.5,90.0,5.0,0.0,0.0
2300,57,8.0,7.0,90.0,6.0,0.0,0.0
2301,86,6.5,5.0,93.0,7.5,0.0,0.0
2302,505,7.0,5.5,93.0,8.0,0.0,0.0
2303,1703,7.5,5.5,90.0,11.0,0.0,0.0
2304,3473,8.5,6.5,90.0,11.0,0.0,0.0
2305,1926,10.5,9.5,79.5,15.0,0.0,0.0
2306,1174,13.0,13.0,72.0,15.0,0.0,0.0
2307,1239,14.5,14.5,67.5,15.0,0.0,0.0
2308,1528,16.0,16.0,59.5,18.0,0.0,0.0
2309,1602,17.0,17.0,59.5,14.0,0.0,0.0
2310,1596,18.0,18.0,52.0,17.0,0.0,0.0
2311,1914,19.5,19.5,47.5,13.0,0.0,0.0
2312,2311,20.5,20.5,33.0,17.0,0.0,0.0
2313,3751,20.0,20.0,39.0,16.0,0.0,0.0
2314,3325,18.5,18.5,41.5,16.0,0.0,0.0
2315,2059,17.5,17.5,47.5,16.0,0.0,0.0
2316,1308,15.5,15.5,49.5,12.0,0.0,0.0
2317,863,14.5,14.5,53.0,7.5,0.0,0.0
2318,727,14.0,14.0,55.0,9.5,0.0,0.0
2319,618,13.0,13.0,63.0,18.5,0.0,0.0
2320,549,12.0,12.0,69.5,14.0,1.0,0.0
2321,396,12.0,12.0,72.0,11.0,1.0,0.0
2322,255,11.5,11.5,79.5,13.0,1.0,0.0
2323,165,11.0,11.0,82.0,15.0,1.0,0.0
2324,129,11.0,11.0,82.0,19.0,1.0,0.0
2325,82,11.0,11.0,82.0,19.5,1.0,0.0
2326,109,11.0,11.0,79.5,19.5,1.0,0.0
2327,220,12.0,12.0,69.5,25.0,1.0,0.0
2328,433,12.0,12.0,69.5,26.0,1.0,0.0
2329,557,11.5,11.5,77.0,26.0,1.0,0.0
2330,560,10.0,7.0,82.0,20.0,1.0,0.0
2331,1074,11.0,11.0,74.5,25.0,1.0,0.0
2332,1729,12.0,12.0,58.0,30.0,1.0,0.0
2333,2165,13.0,13.0,44.0,29.0,1.0,0.0
2334,2461,12.5,12.5,39.5,30.0,1.0,0.0
2335,2713,13.5,13.5,37.0,26.0,1.0,0.0
2336,2483,14.0,14.0,33.0,23.0,1.0,0.0
2337,2410,13.5,13.5,32.0,23.0,1.0,0.0
2338,2281,13.0,13.0,36.0,22.0,1.0,0.0
2339,1703,12.0,12.0,39.5,26.0,1.0,0.0
2340,938,10.5,9.0,37.5,22.0,1.0,0.0
2341,600,10.0,7.0,43.5,22.0,1.0,0.0
2342,548,10.0,7.5,45.0,19.5,1.0,0.0
2343,553,9.0,7.0,50.0,15.0,1.0,0.0
2344,505,8.5,6.5,53.5,10.0,1.0,0.0
2345,406,8.0,6.0,57.0,10.0,1.0,0.0
2346,271,7.5,6.0,59.0,9.0,1.0,0.0
2347,221,7.0,6.0,61.0,7.0,1.0,0.0
2348,105,7.0,6.0,61.0,7.0,1.0,0.0
2349,85,7.0,6.0,66.0,6.5,1.0,0.0
2350,82,6.5,4.0,84.0,12.0,1.0,0.0
2351,143,7.5,5.5,81.5,11.0,1.0,0.0
2352,330,8.5,6.0,79.0,15.0,1.0,0.0
2353,768,10.5,9.5,66.5,23.5,1.0,0.0
2354,1306,12.5,12.5,47.5,30.5,1.0,0.0
2355,2058,14.0,14.0,42.5,31.5,1.0,0.0
2356,2726,15.0,15.0,45.0,29.0,1.0,0.0
2357,3095,16.0,16.0,39.0,29.5,1.0,0.0
2358,3152,17.5,17.5,36.5,31.0,1.0,0.0
2359,3241,18.0,18.0,38.5,32.0,1.0,0.0
2360,2987,17.5,17.5,44.0,32.5,1.0,0.0
2361,2472,16.5,16.5,50.5,29.5,1.0,0.0
2362,1870,15.5,15.5,57.0,30.0,1.0,0.0
2363,1310,15.0,15.0,59.0,29.0,1.0,0.0
2364,793,15.0,15.0,63.0,20.0,1.0,0.0
2365,540,14.0,14.0,67.0,19.5,1.0,0.0
2366,440,9.5,7.0,73.5,18.0,1.0,0.0
2367,298,9.0,7.0,76.0,12.0,1.0,0.0
2368,234,9.0,7.0,71.0,11.0,0.0,0.0
2369,94,9.0,8.0,71.0,7.5,0.0,0.0
2370,40,8.5,8.0,76.5,5.0,0.0,0.0
2371,35,8.5,8.0,72.0,5.5,0.0,0.0
2372,42,8.0,7.0,68.5,6.0,0.0,0.0
2373,103,8.0,7.0,71.0,6.0,0.0,0.0
2374,563,8.0,7.0,76.0,6.5,0.0,0.0
2375,1948,8.0,6.5,76.0,8.0,0.0,0.0
2376,3752,9.0,8.0,71.0,7.0,0.0,0.0
2377,1799,9.5,8.5,69.0,7.0,0.0,0.0
2378,797,11.0,11.0,69.5,6.5,0.0,0.0
2379,813,12.5,12.5,69.5,7.5,0.0,0.0
2380,990,13.0,13.0,67.0,15.0,0.0,0.0
2381,1095,14.0,14.0,63.0,14.0,0.0,0.0
2382,1013,14.5,14.5,63.0,13.0,0.0,0.0
2383,1172,16.0,16.0,59.0,10.0,0.0,0.0
2384,1676,16.0,16.0,57.0,9.0,0.0,0.0
2385,3600,16.5,16.5,55.5,13.0,0.0,0.0
2386,3567,16.0,16.0,59.0,15.0,0.0,0.0
2387,2076,15.0,15.0,65.5,14.0,0.0,0.0
2388,1174,13.5,13.5,69.5,15.0,0.0,0.0
2389,690,12.5,12.5,74.5,12.0,0.0,0.0
2390,483,11.5,11.5,79.5,12.0,0.0,0.0
2391,292,11.0,11.0,77.0,8.0,0.0,0.0
2392,150,11.0,11.0,77.0,11.0,0.0,0.0
2393,87,10.0,8.0,82.0,13.0,0.0,0.0
2394,53,10.0,8.0,79.0,12.0,0.0,0.0
2395,27,10.0,8.5,79.0,10.0,0.0,0.0
2396,39,10.0,8.5,76.0,11.0,0.0,0.0
2397,96,9.5,7.5,79.0,12.0,0.0,0.0
2398,685,9.5,7.5,79.0,15.0,0.0,0.0
2399,2321,10.0,8.0,76.0,16.0,0.0,0.0
2400,4196,11.5,11.5,69.5,19.5,0.0,0.0
2401,2038,13.5,13.5,63.0,19.0,0.0,0.0
2402,990,15.5,15.5,61.0,19.5,0.0,0.0
2403,1049,18.0,18.0,54.0,21.5,0.0,0.0
2404,1464,20.5,20.5,46.0,27.0,0.0,0.0
2405,1596,21.5,21.0,42.0,26.0,0.0,0.0
2406,1511,22.5,21.5,39.5,24.0,0.0,0.0
2407,1665,22.5,21.5,37.0,28.0,0.0,0.0
2408,2360,22.0,21.0,38.0,26.0,0.0,0.0
2409,4144,22.0,21.0,42.5,21.0,0.0,0.0
2410,4062,21.5,21.0,45.0,19.5,0.0,0.0
2411,2569,20.0,20.0,49.0,19.0,0.0,0.0
2412,1399,18.0,18.0,56.0,14.0,0.0,0.0
2413,904,16.5,16.5,61.0,10.0,0.0,0.0
2414,701,15.5,15.5,63.0,9.0,0.0,0.0
2415,413,14.5,14.5,65.0,9.0,0.0,0.0
2416,210,14.0,14.0,65.0,12.0,0.0,0.0
2417,128,14.0,14.0,63.0,12.0,0.0,0.0
2418,81,13.0,13.0,67.0,12.0,0.0,0.0
2419,57,12.5,12.5,69.5,9.0,0.0,0.0
2420,49,12.0,12.0,72.0,7.0,0.0,0.0
2421,113,11.5,11.5,72.0,7.0,0.0,0.0
2422,655,12.5,12.5,67.5,7.0,0.0,0.0
2423,2393,13.5,13.5,65.0,5.5,0.0,0.0
2424,4246,15.5,15.5,59.0,7.0,0.0,0.0
2425,2200,18.5,18.5,50.5,12.0,0.0,0.0
2426,1132,19.5,19.5,47.5,12.0,0.0,0.0
2427,1146,21.5,21.0,40.5,14.0,0.0,0.0
2428,1624,23.5,22.5,32.0,17.0,0.0,0.0
2429,1722,23.5,22.5,33.5,17.0,0.0,0.0
2430,1733,23.0,22.0,33.0,18.0,0.0,0.0
2431,1888,24.0,23.0,29.5,20.5,0.0,0.0
2432,2455,25.0,24.0,29.0,18.5,0.0,0.0
2433,4446,23.5,22.5,29.0,19.5,0.0,0.0
2434,4492,22.5,21.5,32.5,18.0,0.0,0.0
2435,2814,21.5,21.0,33.0,16.0,0.0,0.0
2436,1606,19.0,19.0,47.5,15.0,0.0,0.0
2437,1039,14.5,14.5,59.0,21.5,0.0,0.0
2438,773,12.0,12.0,72.0,21.5,0.0,0.0
2439,468,11.0,11.0,77.0,18.5,0.0,0.0
2440,235,11.0,11.0,77.0,18.5,0.0,0.0
2441,159,10.5,9.5,79.5,16.0,0.0,0.0
2442,73,10.0,8.0,82.0,15.0,0.0,0.0
2443,46,10.0,8.0,82.0,13.0,0.0,0.0
2444,39,9.0,7.0,87.0,12.0,0.0,0.0
2445,103,9.0,7.5,87.0,11.0,0.0,0.0
2446,683,9.0,7.5,87.0,11.0,0.0,0.0
2447,2265,9.5,7.5,84.5,16.0,0.0,0.0
2448,4211,11.0,11.0,77.0,19.0,0.0,0.0
2449,2111,11.5,11.5,74.5,19.5,0.0,0.0
2450,1122,13.5,13.5,63.0,20.5,0.0,0.0
2451,1037,14.0,14.0,59.0,23.0,0.0,0.0
2452,1265,15.0,15.0,53.0,27.0,0.0,0.0
2453,1385,15.5,15.5,49.5,26.0,0.0,0.0
2454,1353,15.5,15.5,48.0,26.0,0.0,0.0
2455,1455,15.0,15.0,51.5,27.0,0.0,0.0
2456,1995,14.0,14.0,49.5,25.0,0.0,0.0
2457,3334,13.0,13.0,47.0,23.0,0.0,0.0
2458,3012,12.0,12.0,52.5,19.5,0.0,0.0
2459,1904,11.0,11.0,56.0,20.0,0.0,0.0
2460,1036,11.0,11.0,60.0,20.5,0.0,0.0
2461,690,10.5,9.5,64.5,19.5,0.0,0.0
2462,581,10.0,7.0,69.0,23.0,0.0,0.0
2463,395,10.0,7.0,67.0,20.0,0.0,0.0
2464,241,10.0,7.0,67.0,23.0,0.0,0.0
2465,105,10.0,7.0,67.0,20.0,0.0,0.0
2466,61,9.0,6.0,76.0,20.5,0.0,0.0
2467,56,9.0,6.0,73.5,19.0,0.0,0.0
2468,31,9.0,6.0,71.0,20.0,0.0,0.0
2469,97,9.0,6.0,73.5,18.0,0.0,0.0
2470,551,9.0,6.0,73.5,18.5,0.0,0.0
2471,2032,9.0,6.0,73.5,20.5,0.0,0.0
2472,3868,9.5,6.5,76.5,26.0,0.0,0.0
2473,1970,11.5,11.5,60.5,27.0,0.0,0.0
2474,1087,12.0,12.0,52.5,30.5,0.0,0.0
