,keywords,segments,visit count,popularity
2650,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],773,0.015954862393955892
2651,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],994,0.020516343104258934
2653,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],440,0.009081681052187054
2656,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],842,0.0173790351044125
2663,"['نتایج زنده', 'نتایج', 'زنده']","['konkoor', 'maleSegment']",342,0.007058942999654484
2668,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],425,0.008772078289044314
2674,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",157,0.0034671720640450723
2676,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],593,0.04484301541677159
2677,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],532,0.04023015885619306
2680,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],356,0.007347905578587707
2681,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],448,0.009246802525863183
2683,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],381,0.028811448353777365
2684,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",425,0.059494478912356936
2690,"['نتایج زنده', 'نتایج', 'زنده']",['femaleSegment'],677,0.013973404709842355
2692,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'moosighi']",560,0.01155850315732898
2694,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],423,0.03198751352663471
2695,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",569,0.011744264815214622
2696,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],656,0.049607113176057614
2698,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'salamat']",451,0.009308723078491732
2700,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],997,0.020578263656887485
2710,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],765,0.015789740920279766
2720,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],13,0.0002683223947237084
2727,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],569,0.011744264815214622
2732,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],635,0.013106516973042681
2733,"['نتایج زنده', 'نتایج', 'زنده']",['femaleSegment'],59,0.0012177708683614459
2736,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],405,0.008359274604853993
2748,"['نتایج زنده', 'نتایج', 'زنده']",['laghari'],570,0.011764904999424139
2750,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],27,0.0005572849736569329
2762,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],687,0.014179806551937513
2765,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],820,0.016924951051803146
2766,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],721,0.014881572815061061
2768,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],293,0.006047573973388198
2781,"['نتایج زنده', 'نتایج', 'زنده']","['mohajerat', 'maleSegment']",774,0.01597550257816541
2782,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],534,0.07136690339808031
2783,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],512,0.011306956030516414
2785,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",598,0.08371223150491634
2787,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],608,0.08125669900006148
2788,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],116,0.00239426136830386
2790,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",546,0.011269540578395755
2793,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],42,0.0008668877367996734
2799,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],653,0.01347804028881397
2802,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",132,0.018478285215132034
2804,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],235,0.004850443289236268
2806,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],283,0.021400629617110218
2808,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],579,0.011950666657309783
2809,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],417,0.00920898567329169
2813,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],484,0.009989849157405759
2814,"['نتایج زنده', 'نتایج', 'زنده']",['salamat'],624,0.012879474946738006
2818,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],178,0.0036739527892938537
2822,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],191,0.004218024612946553
2823,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],707,0.014592610236127837
2828,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'maleSegment']",677,0.014950799282538306
2830,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],724,0.014943493367689607
2833,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'salamat', 'laghari']",921,0.020339270515831284
2834,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],125,0.0027604873121377963
2836,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],120,0.002476822105141924
2838,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],241,0.018224564444252873
2841,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",318,0.007022679722078554
2845,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",434,0.008957839946929958
2848,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],565,0.011661704078376559
2851,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],985,0.020330581446373293
2852,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],950,0.01960817499904023
2861,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],870,0.01795696026227895
2862,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],485,0.010010489341615277
2866,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],274,0.005655410473407394
2869,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],819,0.01690431086759363
2875,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",860,0.01899215270750804
2877,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],248,0.005476806827281388
2882,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'maleSegment']",729,0.01609916200438763
2894,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],7,0.0009355212055928131
2895,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",829,0.01711071270968879
2898,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],671,0.013849563604585257
2900,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",190,0.0039216349998080465
2905,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],692,0.014283007472985096
2909,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",444,0.009164241789025118
2910,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],119,0.002456181920932408
2912,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'khanevadehvakhanedari']",315,0.00650165802599755
2915,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],516,0.011395291624504825
2921,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],859,0.017729918235974272
2922,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode']",197,0.004066116289274658
2930,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],929,0.019174731130640395
2931,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],962,0.021244710354212482
2934,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],630,0.0130033160519951
2941,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",436,0.009628579744736633
2943,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],942,0.020803032384270434
2946,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],921,0.019009609656964268
2947,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],924,0.019071530209592815
2957,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],728,0.015026054104527672
2969,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],42,0.0009275237368782996
2972,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],194,0.00400419573664611
2974,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],954,0.021068039166235664
2985,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],952,0.019649455367459264
2990,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],880,0.01816336210437411
2991,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],72,0.0014860932630851545
2994,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],67,0.0013828923420375742
2997,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],389,0.008029031657501738
3009,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],655,0.013519320657233002
3023,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],56,0.0011558503157328979
3024,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],912,0.020140515429357363
3026,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],848,0.017502876209669595
3042,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'salamat', 'varzeshi']",137,0.010360022111463252
3044,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],714,0.014737091525594449
3047,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],168,0.0034675509471986934
3048,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],844,0.01742031547283153
3049,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment', 'varzeshi']",958,0.021156374760224073
3054,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],529,0.010918657446833981
3055,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],569,0.011744264815214622
3059,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],527,0.011638214507972951
3060,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",549,0.011331461131024302
3062,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'salamat', 'laghari']",596,0.013162003504273012
3063,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'salamat', 'varzeshi']",172,0.013006743088844372
3068,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'salamat', 'laghari']",675,0.014906631485544102
3071,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],333,0.00687318134176884
3081,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],26,0.0005366447894474168
3088,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],370,0.04944897800990584
3090,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'salamat', 'varzeshi']",257,0.019434494033912814
3092,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],21,0.0004334438683998367
3097,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'koodakvanozad', 'khanevadehvakhanedari']",890,0.11894483899680053
3099,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],386,0.007967111104873189
3101,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],155,0.003423004267050868
3103,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],348,0.00718278410491158
3107,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],32,0.000660485894704513
3109,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",744,0.016430420481844166
3113,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],758,0.015645259630813153
3121,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],454,0.010026089917684475
3124,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],821,0.016945591236012664
3125,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'salamat', 'laghari']",344,0.007596861083003216
3131,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'koodakvanozad', 'khanevadehvakhanedari']",912,0.1276681523954577
3134,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'salamat', 'varzeshi']",462,0.03493671690143082
3139,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",78,0.001722544082773985
3167,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],44,0.0009081681052187055
3168,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],411,0.008483115710111089
3172,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],466,0.010291096699649706
3180,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],294,0.006068214157597714
3182,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],226,0.004664681631350623
3190,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],555,0.012256563665891817
3201,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],263,0.0058080653047379235
3208,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'salamat', 'laghari']",680,0.015017050978029613
3214,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'koodakvanozad', 'khanevadehvakhanedari']",381,0.05091908276155168
3232,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],510,0.010526493946853177
3236,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],356,0.007347905578587707
3243,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],202,0.004169317210322239
3246,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],145,0.002992826710379825
3247,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",380,0.007843269999616093
3252,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],149,0.003290500876068253
3255,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],704,0.014530689683499288
3260,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],857,0.11453452474186297
