action,application_id,interaction_time,notification_id,user_id
F,1,4208400,76,3354
F,1,4208400,76,4411
F,1,4208400,76,12057
F,1,4208400,76,14266
F,1,4208400,76,5020
F,1,4208400,76,7215
F,1,4208400,76,12383
F,1,4208400,76,3492
F,1,4208400,76,15370
F,1,4208400,76,10314
F,1,4208400,76,216
F,1,4208400,76,11306
F,1,4208400,76,17421
F,1,4208400,76,7369
F,1,4208400,76,2335
F,1,4208400,76,10675
F,1,4208400,76,9066
F,1,4208400,76,11109
F,1,4208400,76,2803
F,1,4208400,76,13509
F,1,4208400,76,2742
F,1,4208400,76,12672
F,1,4208400,76,52
F,1,4208400,76,8046
F,1,4208400,76,13080
F,1,4208400,76,10081
F,1,4208400,76,1441
F,1,4208400,76,17628
F,1,4208400,76,14350
F,1,4208400,76,1912
F,1,4208400,76,4711
F,1,4208400,76,1964
F,1,4208400,76,6636
F,1,4208400,76,11848
F,1,4208400,76,8876
F,1,4208400,76,8416
F,1,4208400,76,6339
F,1,4208400,76,12415
F,1,4208400,76,8503
F,1,4208400,76,8030
F,1,4208400,76,13564
F,1,4208400,76,16955
F,1,4208400,76,6165
F,1,4208400,76,7060
F,1,4208400,76,4447
F,1,4208400,76,17331
F,1,4208400,76,6271
F,1,4208400,76,2716
F,1,4208400,76,15233
F,1,4208400,76,11657
F,1,4208400,76,5720
F,1,4208400,76,7073
F,1,4208400,76,14527
F,1,4208400,76,14379
F,1,4208400,76,4646
F,1,4208400,76,9142
F,1,4208400,76,17428
F,1,4208400,76,3072
F,1,4208400,76,8910
F,1,4208400,76,16509
F,1,4208400,76,17144
F,1,4208400,76,178
F,1,4208400,76,10551
F,1,4208400,76,7870
F,1,4204800,74,15410
F,1,4208400,76,4460
F,1,4208400,76,2770
F,1,4208400,74,5828
F,1,4208400,74,7369
F,1,4208400,74,3032
F,1,4208400,76,12529
F,1,4208400,76,5828
F,1,4208400,76,17682
F,1,4208400,76,16354
F,1,4208400,76,5686
F,1,4208400,76,17151
F,1,4208400,76,17360
F,1,4208400,76,3291
F,1,4208400,76,5777
F,1,4208400,76,10632
F,1,4208400,76,7097
F,1,4208400,74,178
F,1,4208400,76,9841
F,1,4208400,76,7913
F,1,4208400,76,11891
F,1,4208400,76,15110
F,1,4208400,76,4400
F,1,4208400,76,208
F,1,4208400,76,525
F,1,4208400,76,12365
F,1,4208400,76,1505
F,1,4208400,76,5479
F,1,4208400,76,12507
F,1,4208400,76,8518
F,1,4208400,76,6333
F,1,4208400,76,12607
F,1,4208400,76,15892
F,1,4208400,76,3589
F,1,4208400,76,6933
F,1,4208400,76,5837
F,1,4208400,76,8947
F,1,4208400,76,9040
F,1,4208400,76,10237
F,1,4208400,76,2218
F,1,4208400,76,9735
F,1,4208400,76,11056
F,1,4208400,76,5578
F,1,4208400,76,13569
F,1,4208400,76,8252
F,1,4208400,76,13096
F,1,4208400,76,13898
F,1,4208400,76,10718
F,1,4208400,76,15408
F,1,4208400,76,12697
F,1,4208400,76,238
F,1,4208400,76,6560
F,1,4208400,76,3919
F,1,4208400,76,17016
F,1,4208400,76,7625
F,1,4208400,76,6086
F,1,4208400,76,1322
F,1,4208400,76,12475
F,1,4208400,76,16896
F,1,4208400,76,10287
F,1,4208400,76,5602
F,1,4208400,76,17136
F,1,4208400,76,619
F,1,4208400,76,14724
F,1,4208400,76,4953
F,1,4208400,76,11903
F,1,4208400,76,16204
F,1,4208400,76,2314
F,1,4208400,76,17081
F,1,4208400,76,4843
F,1,4208400,76,8459
F,1,4208400,76,5872
F,1,4208400,76,11474
F,1,4208400,76,4107
F,1,4208400,76,13326
F,1,4208400,76,13726
F,1,4208400,76,56
F,1,4208400,76,12634
F,1,4208400,76,9797
F,1,4208400,76,3115
F,1,4208400,76,12704
F,1,4208400,76,12171
F,1,4208400,76,16229
F,1,4208400,76,192
F,1,4208400,76,7426
F,1,4208400,76,1406
F,1,4208400,76,413
F,1,4208400,76,4486
F,1,4208400,76,181
F,1,4208400,76,11898
F,1,4208400,76,16327
F,1,4208400,76,1668
F,1,4208400,76,13940
F,1,4208400,76,15968
F,1,4208400,76,5767
F,1,3402000,48,586
C,1,2354400,31,10032
F,1,2350800,25,5616
F,1,2350800,24,5616
F,1,2350800,28,5616
F,1,2350800,26,5616
F,1,2350800,30,5616
F,1,2350800,31,5616
F,1,2350800,31,14401
C,1,4197600,74,7870
C,1,4197600,74,15233
F,1,4194000,74,705
F,1,4197600,74,12590
F,1,4197600,74,5795
F,1,4197600,74,6524
F,1,4197600,74,13744
F,1,4197600,74,7625
F,1,4197600,74,8987
F,1,4197600,74,17118
F,1,4197600,74,664
F,1,4197600,74,11257
F,1,4197600,74,7238
F,1,4197600,74,9
F,1,4197600,74,17287
F,1,4197600,74,15038
F,1,4197600,74,15110
F,1,4197600,74,5312
F,1,4197600,74,7657
F,1,2401200,34,1108
F,1,2401200,34,10921
F,1,2401200,34,4191
F,1,2401200,34,6505
F,1,2401200,33,12590
F,1,2401200,34,13017
F,1,2401200,34,4904
F,1,2401200,34,143
F,1,2401200,34,10326
F,1,2401200,34,17609
F,1,2401200,34,6914
F,1,2401200,34,6200
F,1,2401200,34,5978
F,2,4629600,82,10923
F,2,4626000,82,15204
F,2,4633200,82,3950
F,2,4633200,82,6668
F,2,4633200,82,11115
F,2,3790800,57,12532
F,1,4946400,92,6149
F,1,4946400,90,6976
F,1,4946400,92,1180
F,1,4946400,92,14096
F,1,4946400,92,14369
C,1,4946400,92,109
F,1,4946400,92,143
F,1,4946400,92,8985
F,1,4946400,92,12078
F,1,4946400,92,16803
F,2,4946400,91,4069
F,1,4946400,90,10896
F,1,4946400,92,11257
C,1,4946400,92,10632
F,1,4946400,92,779
C,1,4946400,92,13326
F,1,4946400,92,9931
F,1,4946400,92,5722
F,1,4946400,92,10391
F,1,4946400,92,4356
F,1,4946400,92,13446
C,1,4946400,92,8701
F,1,4946400,92,7979
F,1,4946400,92,7656
F,1,4946400,92,8388
C,1,4946400,92,9174
F,1,4946400,92,6763
C,1,4946400,92,2078
F,1,4946400,92,16755
F,1,4950000,93,12028
F,1,4950000,93,6918
F,1,4950000,93,10314
F,1,4950000,93,14812
F,1,4950000,93,16905
F,1,4950000,93,4715
F,1,4950000,93,13598
F,1,4950000,93,6976
F,1,4950000,93,14308
C,1,4950000,93,11306
F,1,4950000,92,195
F,1,4950000,92,3376
F,1,4950000,93,181
F,1,4950000,93,8048
F,1,4950000,93,8503
F,1,4950000,93,56
F,1,4950000,93,8895
F,1,4950000,93,9688
F,1,4950000,93,14366
F,1,4950000,93,10292
F,1,4950000,93,8044
F,1,4950000,93,803
C,1,4950000,93,13987
F,1,4950000,93,2733
F,1,4950000,93,7660
F,1,4950000,92,15795
C,1,4950000,92,16935
F,2,3427200,57,1903
C,2,3427200,57,12398
C,2,3427200,57,7187
C,2,3427200,57,9269
F,2,3427200,57,7606
F,2,3427200,57,8588
F,2,1976400,22,7960
F,2,1976400,22,15687
F,2,1976400,22,7848
F,2,1976400,22,16762
C,1,4730400,86,3325
F,1,4730400,86,4447
F,1,4730400,86,16711
F,1,4730400,86,11657
F,1,4726800,86,6117
F,1,4730400,86,14576
F,1,4730400,86,17824
F,1,4730400,86,15337
F,1,4730400,86,9771
F,1,4730400,86,479
F,1,2401200,34,12229
F,1,2401200,34,898
F,1,2401200,34,13509
C,1,2401200,34,5191
F,1,2401200,33,8644
F,1,2401200,34,10838
F,1,2397600,33,6557
F,1,2401200,34,2158
F,1,2401200,34,8644
F,1,2401200,34,13302
F,1,2401200,34,7338
F,1,2401200,34,13105
F,1,2401200,34,9797
F,1,2401200,34,622
F,1,2401200,34,14757
F,1,2401200,34,16992
F,1,2401200,33,13553
F,1,2401200,33,5483
C,1,2401200,34,14035
F,1,2401200,34,13551
F,1,2401200,34,4622
F,1,2401200,34,5483
F,1,2401200,34,11435
F,1,2401200,33,214
F,1,2401200,34,14989
F,1,2401200,34,2264
F,1,2401200,34,6339
F,1,2401200,34,1984
F,1,2401200,34,1340
F,2,3412800,57,580
F,2,3420000,57,13178
F,2,3420000,57,6197
F,2,3420000,57,17848
F,2,3420000,57,7649
F,2,3409200,57,9857
F,2,3420000,57,15310
F,2,3420000,57,13794
F,2,3420000,57,11499
F,2,3420000,57,12909
F,2,3420000,57,13893
C,1,2991600,47,11452
C,1,2991600,47,1236
C,1,2991600,47,7458
C,1,2988000,47,12534
F,1,2991600,47,17746
F,1,2991600,47,17161
F,1,2991600,47,14189
F,1,2991600,47,2273
F,2,208800,9,4890
F,1,3700800,64,437
F,1,3697200,63,17793
F,1,3729600,64,12038
F,1,3729600,64,5982
F,1,3729600,64,11553
F,1,3729600,64,5217
F,1,3729600,64,5874
F,1,3729600,64,8436
C,1,3729600,64,17371
F,1,3729600,63,8436
F,1,3729600,63,1294
F,1,4258800,74,5388
F,1,4258800,76,5388
F,1,4258800,74,9760
C,1,4258800,76,16498
F,2,651600,12,1676
C,2,658800,12,674
F,2,658800,12,17158
F,2,658800,12,14166
C,2,658800,12,3883
F,2,658800,12,11383
F,2,658800,12,17485
F,2,658800,12,17332
C,2,658800,12,2014
F,2,658800,12,7565
C,1,2271600,28,109
C,1,2271600,28,2297
C,1,2271600,28,2311
F,1,2271600,28,8902
F,1,2271600,28,9
F,1,2271600,28,8419
C,1,3736800,64,13976
F,1,3736800,63,10704
F,1,3772800,66,16955
F,1,3776400,66,8205
C,1,3776400,66,7166
F,1,3776400,66,7758
F,1,3776400,66,852
F,1,3776400,66,17746
F,1,3776400,66,1560
F,1,3776400,66,11891
F,1,3772800,66,6703
F,1,3776400,66,5479
F,1,3776400,66,12541
C,1,3776400,66,9193
F,1,3776400,66,15745
F,1,3776400,66,3115
F,1,3776400,66,8447
F,1,3776400,66,5535
F,1,3776400,66,468
F,1,3776400,66,8198
F,1,3776400,66,7429
F,1,3776400,66,14710
F,1,3776400,66,4137
F,1,3776400,66,12818
F,1,3776400,66,15835
F,1,3776400,66,3462
F,1,3776400,66,13066
F,1,3776400,66,14369
F,1,3776400,66,11691
F,1,3776400,66,10413
F,1,3776400,66,2492
F,1,3776400,66,5454
F,1,3776400,66,16509
F,1,3776400,66,12382
C,1,3776400,66,11261
F,1,3776400,66,15471
C,1,3776400,66,12913
F,1,3776400,66,11065
F,1,4647600,83,1526
F,1,4647600,83,2475
F,1,4647600,83,10913
F,1,4647600,83,17682
F,1,4647600,83,2335
C,1,4647600,83,4011
F,1,4647600,83,13966
F,2,3409200,57,3459
F,2,3430800,57,13603
F,1,3808800,66,3094
F,1,3808800,66,2233
F,1,3812400,66,9751
F,1,3808800,66,4456
F,1,3808800,66,16204
F,1,4975200,95,3115
F,1,4975200,94,10619
F,1,4975200,95,10619
F,1,4975200,93,3034
F,1,4971600,95,6117
F,2,4975200,91,10984
C,1,4194000,74,2770
C,1,4194000,74,4080
C,1,4194000,74,247
C,1,4194000,74,413
C,1,4194000,74,10885
C,1,4194000,74,13335
C,1,4194000,74,15748
C,1,4194000,74,2733
C,1,4194000,74,11261
F,1,4194000,74,15331
F,1,4194000,74,10896
F,1,4194000,74,11523
F,1,4194000,74,12874
F,1,4194000,74,10292
F,1,4194000,74,13085
F,1,4194000,74,10303
F,1,4194000,74,9142
F,1,4194000,74,4875
F,1,4194000,74,7200
F,1,4194000,74,7801
F,1,4194000,74,7284
F,1,4194000,74,9040
F,1,4194000,74,11563
F,1,4194000,74,5874
F,1,4194000,74,1091
F,1,4194000,74,291
F,1,4194000,74,12551
F,2,3441600,57,1615
F,2,4215600,57,17248
C,1,4964400,94,12573
F,1,4964400,93,15748
F,1,4964400,94,8386
F,1,4964400,94,143
C,1,4964400,94,3325
F,1,4964400,94,7284
F,1,4964400,94,7191
F,1,4964400,94,14571
F,1,4964400,94,12697
F,1,4964400,94,4568
F,1,4964400,94,3027
F,1,4964400,94,17623
F,1,4964400,94,15359
F,1,4964400,94,242
F,1,4964400,94,17144
C,1,4964400,94,9174
F,1,4964400,94,8447
F,1,4964400,94,7267
F,1,4964400,94,10023
F,1,4964400,94,9892
F,2,4287600,77,11940
F,2,4287600,77,1011
F,2,4287600,77,11075
F,2,4273200,77,9417
F,2,4287600,77,8420
F,2,4287600,77,12096
F,2,4287600,77,15544
F,2,4287600,77,17324
F,2,4287600,77,4098
F,2,4287600,77,7383
F,2,4287600,77,3833
F,2,1965600,22,14036
F,2,1965600,22,50
F,2,1965600,22,17745
F,2,1965600,22,9162
F,2,1965600,22,1881
F,2,1965600,22,7808
F,2,4986000,91,17135
F,1,4986000,94,4065
F,1,4986000,95,12551
C,1,2325600,30,6601
C,1,2325600,31,6601
F,2,4629600,82,811
F,2,4683600,82,10940
F,2,158400,9,14036
F,2,187200,9,811
F,2,187200,9,16295
C,1,3002400,48,15898
C,1,3002400,48,16243
C,1,3002400,48,5722
C,1,3006000,48,7705
C,1,3002400,48,7281
F,1,3002400,48,2984
F,1,3002400,48,8388
F,1,3002400,48,15996
F,1,3002400,48,2446
F,1,3002400,48,10397
F,1,3002400,48,9982
F,1,3002400,48,143
F,1,3002400,48,8680
F,1,3002400,48,6896
F,1,3002400,48,4564
F,1,3002400,48,11635
F,1,3002400,48,1091
F,1,3002400,48,13721
F,1,3002400,48,6859
F,2,223200,9,14267
F,2,4266000,77,10091
F,2,4266000,77,16811
F,2,4266000,77,5276
F,2,4262400,77,15657
F,2,4266000,77,2965
F,2,4266000,77,6325
F,2,4266000,77,8363
F,2,4266000,77,50
F,2,4266000,77,12916
C,2,4266000,77,1623
F,2,4266000,77,1498
C,2,4266000,77,5081
F,2,4266000,77,6583
F,2,4266000,77,4478
F,2,4266000,77,1587
F,2,4266000,77,25
F,2,4266000,77,5661
C,2,4266000,77,6546
C,2,4266000,77,12761
F,2,4932000,91,3725
F,2,1008000,17,5833
F,1,4168800,72,2427
F,1,4168800,73,2427
F,2,2926800,41,11173
F,1,2926800,43,16513
F,1,2926800,46,6104
F,1,3409200,55,12038
F,2,3409200,57,14322
F,2,3409200,57,13211
F,2,3409200,57,15013
F,2,3409200,57,17305
F,2,3409200,57,2975
F,1,2278800,28,7233
F,1,2278800,28,11257
C,1,4640400,83,2733
C,1,4644000,83,3185
F,1,4644000,83,11257
F,2,4644000,82,8231
C,1,4644000,83,5191
C,1,4644000,83,6211
C,1,4644000,83,7998
C,1,4644000,83,10289
F,1,4644000,83,6179
F,1,4644000,83,11722
F,1,4644000,83,14772
F,1,4644000,83,12365
C,1,4971600,94,9472
C,1,4971600,94,3633
F,2,4971600,91,13794
C,2,4269600,77,6673
C,2,4269600,77,8199
C,2,4269600,77,7503
C,2,4266000,77,13046
C,2,4269600,77,5434
F,1,4266000,76,6710
F,2,4269600,77,2294
F,2,4269600,77,10097
F,2,4269600,77,3667
F,2,4269600,77,9897
F,2,4269600,77,13282
F,2,4269600,77,14193
F,2,4269600,77,4697
F,2,4269600,77,15406
F,2,4269600,77,8675
F,2,4269600,77,1884
F,2,4269600,77,11845
F,2,4269600,77,2322
F,2,4269600,77,14313
F,2,4269600,77,15011
F,2,4269600,77,13776
F,2,4269600,77,4366
F,2,4269600,77,15476
F,2,4266000,77,2567
F,2,4269600,77,2671
F,2,4269600,77,3614
F,2,4269600,77,14167
F,2,4269600,77,1462
F,2,4269600,77,15123
F,2,4269600,77,5612
F,2,4269600,77,6674
F,2,4269600,77,5610
F,2,4266000,77,10039
F,2,4269600,77,13526
F,2,4269600,77,13035
F,2,4269600,77,6819
F,2,4269600,77,10146
F,2,4269600,77,157
F,2,4269600,77,5440
F,2,4269600,77,7501
F,2,4269600,77,14915
F,2,4269600,77,7415
F,1,2858400,44,1294
F,1,2862000,44,905
F,1,2862000,43,15866
F,2,2808000,41,15111
F,1,2858400,44,13726
F,1,2858400,44,10913
F,1,2862000,43,7453
F,1,3204000,55,7413
F,1,3204000,54,9040
C,1,3204000,54,413
F,1,3204000,55,9040
C,1,3204000,55,413
F,1,3204000,55,13219
F,1,3204000,54,17746
F,1,3204000,54,13072
F,1,3204000,55,13072
F,1,3204000,54,17257
F,1,3204000,55,17257
C,1,3204000,54,8650
C,1,3204000,55,8650
F,2,4636800,82,184
F,2,4618800,82,9611
C,2,4633200,82,6283
F,2,4636800,82,7526
F,2,4636800,82,3459
F,2,4636800,82,3011
F,2,4928400,91,7866
F,2,4928400,91,10851
C,1,4928400,90,1814
F,2,4928400,91,6014
F,2,4910400,91,10923
F,2,187200,9,5617
F,2,187200,9,782
F,1,5047200,96,9451
F,1,3754800,64,4400
C,1,3873600,67,10334
C,1,3870000,67,160
C,1,3873600,67,13376
C,1,3873600,67,12888
C,1,3873600,67,6041
C,1,3873600,67,7657
F,1,3870000,67,15805
F,1,3870000,67,13204
F,1,3870000,67,15305
F,1,3870000,67,16970
F,1,3870000,67,15388
F,1,3870000,67,3115
F,1,3870000,67,17428
F,1,3870000,67,10885
F,1,3870000,67,5548
F,1,3870000,67,5837
F,1,3870000,67,9517
F,1,3870000,67,17749
F,1,3870000,67,7870
F,1,3870000,67,7828
F,1,3870000,60,6474
F,1,3870000,67,852
F,1,3870000,67,10924
F,1,3873600,67,9704
F,1,3870000,67,9209
F,1,3870000,67,14582
F,1,3870000,67,1859
F,1,3870000,67,11891
F,1,3870000,67,15807
F,1,3870000,67,3870
F,1,3873600,67,15835
F,1,3870000,67,7060
F,1,3873600,67,4577
F,1,3873600,67,17768
F,1,3870000,67,8769
F,1,3870000,67,14234
F,1,3870000,67,11257
F,1,3873600,67,5504
F,1,3873600,67,17532
F,1,3873600,67,6241
F,1,3873600,67,5859
F,1,3873600,67,17073
F,1,3873600,67,6301
F,1,3873600,67,43
F,1,3873600,67,10619
F,1,3873600,67,8141
F,1,3873600,67,2917
F,1,3873600,67,5191
F,1,3873600,67,12425
F,1,3873600,67,2274
F,1,3873600,67,8998
F,1,3873600,67,9521
F,1,3873600,67,6339
F,1,3873600,67,664
F,1,3873600,67,2153
F,1,3873600,67,12553
F,1,3873600,66,8141
F,2,4690800,82,4948
F,1,4190400,74,17151
F,1,4204800,74,13864
C,2,1958400,22,8392
F,2,1958400,22,8610
F,2,1958400,22,782
F,2,1958400,22,2340
F,2,1958400,22,1085
F,2,1958400,22,8484
F,2,1958400,22,9948
F,2,1958400,22,16722
F,2,1954800,22,6223
F,2,1958400,22,4536
F,2,1958400,22,3302
F,2,1958400,22,13684
F,2,1958400,22,2181
F,2,1958400,22,14634
F,2,1958400,22,11923
F,2,1947600,22,5919
F,2,1954800,22,2087
F,2,1958400,22,811
F,2,1958400,22,14877
F,2,1958400,22,6670
F,2,1958400,22,6441
F,2,1958400,22,6936
F,1,3736800,64,6918
F,1,3736800,64,6149
F,1,5047200,97,888
F,2,4953600,91,53
C,1,4953600,93,13197
F,1,4953600,93,4662
F,1,4953600,93,413
F,1,4953600,93,6735
F,1,4953600,93,10954
C,1,4953600,93,12145
F,1,4953600,92,9135
F,1,4953600,93,208
C,1,4953600,93,9135
F,1,4953600,93,10206
F,1,4953600,92,16229
F,1,4953600,92,2274
F,1,2271600,28,17257
F,1,2271600,28,898
F,1,2271600,28,259
C,1,2271600,28,14189
C,1,2271600,28,11037
F,1,2271600,28,905
F,1,2271600,28,8030
F,1,2271600,28,238
C,1,2271600,28,7617
F,1,3780000,66,11288
C,1,4640400,83,109
F,1,4640400,83,5504
F,1,4640400,83,11221
C,1,4640400,83,12529
F,1,4640400,83,15938
F,1,4640400,83,11062
C,1,4640400,83,1560
F,1,4640400,83,12507
F,1,4640400,83,16354
C,1,4640400,83,9367
C,1,4640400,83,17532
F,1,4640400,83,16803
F,1,4640400,83,13598
F,1,4640400,83,1430
F,1,4640400,83,8594
F,1,4640400,83,10766
F,1,4640400,83,10450
F,1,4640400,83,12078
F,1,4640400,83,238
F,1,4640400,83,8016
F,1,4640400,83,7568
F,1,4640400,83,12788
F,1,4640400,83,13888
F,2,4640400,82,15601
F,2,4640400,82,5472
F,2,4640400,82,11492
F,1,4640400,83,78
C,1,4640400,83,16566
C,1,4640400,83,10453
F,1,4640400,83,7617
F,1,4640400,83,1539
F,1,4640400,83,4933
F,1,4640400,83,11891
F,1,4640400,83,2952
F,1,4640400,83,2667
F,1,4640400,83,4486
F,1,4640400,83,6207
F,1,4640400,83,6333
C,1,4640400,83,17243
F,1,4640400,83,11056
F,1,4640400,83,13805
C,1,4640400,83,10175
F,1,4640400,83,13569
F,1,4640400,83,14017
F,1,4640400,83,12634
F,1,4640400,83,208
C,1,4640400,83,15732
F,1,4640400,83,7564
F,1,4640400,83,3492
F,1,4640400,83,17042
C,1,4640400,83,2433
F,1,4640400,83,9333
F,1,4640400,83,2786
C,1,4640400,83,12382
F,1,4640400,83,17118
C,1,4640400,83,15380
C,1,4640400,83,10364
F,1,4640400,83,12029
F,1,4640400,83,7438
C,1,4640400,83,17863
F,1,4640400,83,1680
F,1,4640400,83,12475
F,1,5040000,93,16607
F,1,5040000,94,16607
F,1,4996800,96,12764
F,1,4996800,97,12764
F,1,5040000,96,16607
F,1,5040000,95,16607
F,1,5040000,95,17371
F,1,4996800,94,12764
F,1,4996800,95,12764
F,1,5040000,96,285
F,1,5040000,90,285
F,1,5040000,94,285
C,2,669600,12,12633
F,2,669600,12,1760
C,2,669600,12,6807
F,1,3772800,66,1006
C,1,3772800,66,9135
F,1,3776400,66,2997
F,1,3776400,66,4401
F,1,3776400,66,11820
F,1,3776400,66,3125
C,1,3776400,66,14096
F,1,3776400,66,10960
F,1,3776400,66,17360
F,1,3776400,66,14872
C,1,3776400,66,4346
F,1,3776400,66,8556
C,1,3776400,66,2197
F,1,3776400,66,13206
F,1,3772800,66,660
F,1,3772800,66,17661
F,1,3772800,66,3477
F,1,3772800,66,14228
F,1,3776400,66,6280
C,1,3772800,66,11452
C,1,3776400,66,7711
C,1,3776400,66,3589
F,1,3776400,66,8016
F,1,3776400,66,6179
F,1,3776400,66,17569
F,1,3776400,66,8076
C,1,3776400,66,11413
F,1,3776400,66,6859
F,1,3776400,66,7798
F,1,3772800,66,5903
F,1,3776400,66,11068
F,1,3776400,66,15807
F,1,3776400,66,1108
F,1,3776400,66,17042
F,1,3776400,66,13220
F,1,3776400,66,7426
F,2,1958400,22,1137
F,2,1958400,22,1276
F,2,1954800,22,14566
F,2,1958400,22,1468
F,2,1958400,22,1263
F,2,1958400,22,9269
F,2,1958400,22,3817
F,2,1958400,22,16705
F,2,1958400,22,12086
F,2,1958400,22,16269
C,2,4626000,82,15543
F,2,4626000,82,3614
F,2,4626000,82,1641
F,2,4626000,82,7936
F,2,4618800,82,10529
F,2,4626000,82,7557
F,2,4626000,82,11119
F,2,4626000,82,15518
F,2,4626000,82,10039
F,2,4626000,82,13241
F,2,4626000,82,5197
F,2,4626000,82,15843
F,2,4626000,82,818
F,2,4626000,82,13695
F,2,4626000,82,1779
F,2,4626000,82,9030
F,2,4626000,82,1109
F,2,4626000,82,5108
F,2,4626000,82,13629
F,2,4626000,82,8789
F,1,4993200,96,6149
F,1,4993200,97,12382
F,1,4993200,96,12382
F,1,4993200,96,5860
F,1,4993200,97,8739
F,1,4993200,97,14772
F,1,4993200,95,17084
C,1,4194000,74,4888
C,1,4194000,74,17077
C,1,4194000,74,1429
C,1,4190400,71,17071
C,1,4190400,74,8193
C,1,4190400,74,8650
C,1,4190400,74,16204
C,1,4194000,74,6211
C,1,4194000,74,12842
C,1,4194000,74,6134
C,1,4194000,74,13955
C,1,4194000,74,14366
C,1,4194000,74,7360
C,1,4190400,74,1058
C,1,4194000,74,8210
C,1,4194000,74,2271
C,1,4194000,74,8335
C,1,4194000,74,12573
C,1,4194000,74,109
C,1,4194000,74,16325
F,1,4190400,74,15413
F,1,4194000,74,5217
F,1,4194000,74,8388
F,1,4194000,74,11558
F,1,4194000,74,367
F,1,4194000,74,8198
F,1,4194000,74,4622
F,1,4194000,74,665
F,1,4194000,74,1236
F,1,4194000,74,3691
F,1,4194000,74,9135
F,1,4190400,74,17071
F,1,4194000,74,12481
F,1,4194000,74,4711
F,1,4194000,74,2479
F,1,4194000,74,1560
F,1,4194000,74,14947
F,1,4194000,74,14571
F,1,4194000,74,10987
F,1,4194000,74,353
F,1,4194000,74,17007
F,1,4194000,74,17624
F,1,4194000,74,214
F,1,4194000,74,3516
F,1,4194000,74,11068
F,1,4194000,74,11876
F,1,4194000,74,6141
F,1,4194000,74,3273
F,1,4194000,74,13151
F,1,4194000,74,7711
F,1,2304000,30,1526
F,1,2304000,30,2997
F,1,2304000,30,17257
F,1,2304000,30,6339
C,1,2304000,30,12529
F,1,2304000,30,3492
F,1,2304000,30,3516
F,1,2304000,30,1429
F,1,2304000,30,10121
C,1,2304000,30,13833
F,1,2304000,30,4646
F,1,2304000,30,905
F,1,2304000,30,15938
F,1,2304000,30,8987
F,1,2304000,28,13726
F,2,1540800,19,10115
F,2,1540800,19,12516
F,1,5029200,96,14096
F,1,5029200,97,14096
F,1,5029200,96,7815
F,1,5029200,97,12607
F,1,5025600,97,8073
F,1,5029200,97,7815
F,1,5029200,96,8141
F,1,5029200,95,8141
F,1,4993200,97,9588
F,1,5025600,95,8073
F,1,4993200,96,9588
F,1,5025600,96,8073
F,1,5029200,94,8141
F,1,5029200,97,8141
F,1,5029200,96,17590
F,1,5029200,97,17590
F,2,4618800,82,9698
F,2,4618800,82,1469
F,2,4618800,82,10411
F,2,4618800,82,10217
F,2,4618800,82,5457
F,2,4618800,82,16059
F,2,4618800,82,3189
F,2,4618800,82,512
F,2,4618800,82,4803
F,2,4618800,82,7501
F,2,4618800,82,17324
F,2,4618800,82,17254
F,2,4618800,82,1806
F,2,4618800,82,12837
F,2,4618800,82,15042
F,2,4618800,82,12929
F,2,4618800,82,15930
F,2,4618800,82,11464
F,2,4618800,82,11582
F,2,4618800,82,14507
F,2,4618800,82,8502
F,2,4618800,82,17864
F,2,4618800,82,2194
F,2,4618800,82,2495
F,2,4618800,82,14472
F,2,4618800,82,14658
F,2,4618800,82,363
F,2,4618800,82,578
F,2,4618800,82,11275
F,2,4618800,82,5605
F,2,4618800,82,4900
F,2,4618800,82,11108
F,2,4618800,82,5939
F,2,4618800,82,1908
F,2,4618800,82,14806
F,2,4618800,82,16497
F,2,4618800,82,5162
F,2,4618800,82,1799
F,2,4618800,82,15378
F,2,4618800,82,11920
F,2,4618800,82,1137
F,2,4618800,82,13430
F,2,4618800,82,12900
F,2,4618800,82,1905
F,2,4618800,82,14264
F,2,4618800,82,13859
F,2,4618800,82,12793
F,2,4618800,82,5238
F,2,4618800,82,4880
F,2,4618800,82,358
F,2,4618800,82,5456
F,2,4618800,82,6167
F,2,4618800,82,1112
F,2,4618800,82,16392
F,2,4618800,82,345
F,2,4618800,82,13707
C,1,2876400,43,12534
C,1,2876400,43,16569
F,1,2876400,44,3185
F,2,1951200,22,2199
F,2,1947600,22,7231
F,2,1951200,22,2705
F,2,1951200,22,13310
F,2,1951200,22,11363
F,2,1951200,22,1424
F,2,1951200,22,17134
F,2,1951200,22,11138
F,2,1951200,22,2442
F,2,1951200,22,954
F,2,1951200,22,17585
F,2,1951200,22,1520
F,2,1951200,22,2294
F,2,1951200,22,11605
F,2,1951200,22,2954
F,2,1951200,22,1443
F,2,1951200,22,11889
F,2,1951200,22,228
F,2,1951200,22,11684
F,2,1951200,22,11199
F,2,1951200,22,4730
F,2,1951200,22,9009
F,2,1951200,22,16369
F,2,1951200,22,12004
C,2,1951200,22,17314
F,2,1951200,22,17510
F,2,1951200,22,936
C,2,1951200,22,17854
F,2,1951200,22,11240
F,2,1951200,22,59
F,2,1951200,22,14097
F,2,1951200,22,1442
F,2,1951200,22,3128
F,2,1951200,22,6040
F,2,1951200,22,17198
F,2,1951200,22,16303
F,2,1951200,22,13444
F,2,1951200,22,10564
F,2,1951200,22,2965
F,2,1951200,22,17248
F,2,1951200,22,3997
