Shirin Ebadi,<250,1
Shirley Hazzard,250-499,1
Shirley Rousseau Murphy,250-499,6
Shiva Naipaul,250-499,1
Sholom Aleichem,250-499,1
Sholom Aleichem,500-749,1
Shūsaku Endō,250-499,1
Shūsaku Endō,<250,3
Sid Fleischman,<250,1
Sidney Sheldon,250-499,2
Sidney Sheldon,500-749,1
Siegfried Engelmann,250-499,1
Sigmund Freud,250-499,1
Sigmund Freud,<250,2
Sigrid Nunez,250-499,1
Sigrid Nunez,<250,2
Sigrid Undset,250-499,8
Sigrid Undset,<250,2
Sigrid Undset,>=1000,1
Silas House,250-499,3
Simon Anholt,<250,1
Simon Cleveland,<250,1
Simon Goldhill,250-499,3
Simon Goldhill,<250,2
Simon Perchik,500-749,1
Simon Schama,250-499,2
Simon Schama,500-749,3
Simon Schama,750-999,1
Simon Singh,250-499,2
Simon Wells,500-749,1
Simon Winchester,250-499,5
Simone Weil,<250,1
Simone de Beauvoir,250-499,1
Simone de Beauvoir,500-749,3
Simone de Beauvoir,750-999,4
Simone de Beauvoir,<250,1
Simone de Beauvoir,>=1000,1
Simón Bolívar,250-499,1
Sinclair B. Ferguson,<250,1
Sinclair Lewis,250-499,6
Sinclair Lewis,500-749,1
Sinclair Lewis,>=1000,1
Slavoj Žižek,250-499,1
Slavoj Žižek,<250,4
Snorri Sturluson,<250,1
Solomon Jones,250-499,1
Sonallah Ibrahim,250-499,1
Sonny Brewer,250-499,1
Sophie Braimbridge,<250,1
Sophie Kinsella,250-499,8
Sophocles,250-499,9
Sophocles,<250,10
SparkNotes,<250,8
Spencer Johnson,<250,2
Spider Robinson,250-499,1
Stacey Szklut,<250,1
Stacy Horn,250-499,2
Stacy Schiff,500-749,1
Stan Berenstain,<250,1
Stan Hoig,<250,1
Stan Jones,250-499,1
Stan Lee,<250,1
Stanislav Grof,<250,1
Stanisław Lem,250-499,3
Stanisław Lem,<250,4
Stanley Bing,250-499,1
Stanley Bing,<250,1
Stanley Coren,250-499,1
Stanley Weintraub,250-499,1
Stanley Wiater,250-499,1
Starr Smith,250-499,1
Stefan Fatsis,250-499,1
Stefano Benni,<250,1
Sten Nadolny,250-499,1
Stendhal,250-499,1
Stendhal,500-749,4
Stephanie Barron,250-499,1
Stephanie Laurens,250-499,2
Stephanie McCurry,250-499,1
Stephanie Rowe,250-499,1
Stephanie Spinner,<250,1
Stephen  Booth,<250,1
Stephen  Mansfield,<250,1
Stephen Biesty,<250,1
Stephen Briggs,<250,1
Stephen Clarke,250-499,1
Stephen Coonts,250-499,1
Stephen Cox,<250,1
Stephen Crane,250-499,2
Stephen Crane,<250,2
Stephen Desberg,<250,1
Stephen E. Ambrose,250-499,1
Stephen E. Ambrose,500-749,3
Stephen E. Ambrose,<250,1
Stephen G. Kochan,500-749,1
Stephen Gaskin,<250,1
Stephen Greenblatt,250-499,2
Stephen Hawking,250-499,3
Stephen Hawking,<250,7
Stephen Hawking,>=1000,1
Stephen Hunter,<250,6
Stephen J. Burn,<250,1
Stephen J. Cannell,<250,2
Stephen J. Rosen,<250,1
Stephen J. Sansweet,250-499,1
Stephen Jay Gould,250-499,6
Stephen Jay Gould,500-749,2
Stephen Jay Gould,<250,1
Stephen King,250-499,33
Stephen King,500-749,23
Stephen King,750-999,5
Stephen King,<250,18
Stephen King,>=1000,3
Stephen Kinzer,250-499,1
Stephen Leeb,<250,2
Stephen Leigh,250-499,1
Stephen M. Pollan,250-499,3
Stephen M.R. Covey,250-499,1
Stephen Manes,<250,4
Stephen Mark Rainey,<250,1
Stephen Miller,250-499,1
Stephen Minot,250-499,1
Stephen Mulhall,250-499,1
Stephen Mulhall,<250,1
Stephen Nachmanovitch,<250,1
Stephen Oppenheimer,500-749,1
Stephen P. Maran,250-499,1
Stephen R. Covey,250-499,6
Stephen R. Covey,<250,1
Stephen R. Donaldson,250-499,3
Stephen R. Donaldson,500-749,3
Stephen R. Swinburne,<250,1
Stephen Rebello,<250,2
Stephen W. Frey,250-499,4
Stephen Wright,250-499,1
Stephenie Meyer,500-749,1
Steve  Miller,<250,1
Steve Allen,250-499,1
Steve Augarde,250-499,1
Steve Blamires,250-499,1
Steve Eddy,<250,1
Steve Erickson,250-499,1
Steve Hamilton,250-499,1
Steve Kenson,250-499,1
Steve Krug,<250,1
Steve Martin,<250,3
Steve Martini,250-499,2
Steve McConnell,750-999,1
Steve McCurry,<250,1
Steve Moore,250-499,1
Steve Perry,250-499,8
Steve Turner,250-499,1
Steve Turner,<250,2
Steve Wozniak,250-499,1
Steven C. Hayes,<250,1
Steven D. Levitt,250-499,3
Steven F. Hayward,250-499,1
Steven Heller,250-499,1
Steven Johnson,250-499,3
Steven L. Layne,<250,1
Steven Nadler,250-499,1
Steven Pinker,250-499,2
Steven Pinker,500-749,1
Steven Pressfield,250-499,4
Steven Pressfield,<250,1
Steven Watts,500-749,1
Steven Weisenburger,250-499,1
Stewart Brand,500-749,1
Stewart Brand,<250,2
Stewart O'Nan,250-499,1
Stewart Shapiro,750-999,1
Stormie Omartian,<250,1
Stuart Gilbert,250-499,1
Stuart J. Murphy,<250,1
Stuart M. Kaminsky,<250,1
Stuart M. Matlins,250-499,1
Stuart McLean,250-499,1
Stuart McLean,<250,2
Stuart Russell,>=1000,1
Stuart Woods,250-499,2
Stéphane Heuet,<250,2
Sudha Koul,<250,1
Sue Birtwistle,<250,1
Sue Miller,250-499,2
Sue Monk Kidd,250-499,5
Sue Monk Kidd,<250,1
Sue William Silverman,250-499,1
Suetonius,250-499,1
Suketu Mehta,500-749,1
Suki Kim,250-499,1
Sun Tzu,250-499,4
Sun Tzu,<250,2
Surya  Das,250-499,1
Susan    Lewis,250-499,1
Susan    Oliver,250-499,1
Susan   Mallery,250-499,2
Susan  Griffith,500-749,1
Susan  Jeffers,<250,1
Susan Au,<250,1
Susan Carroll,250-499,1
Susan Carroll,500-749,1
Susan Conant,250-499,3
Susan Conant,<250,3
Susan Cooper,250-499,1
Susan Cooper,750-999,1
Susan Cooper,<250,2
Susan Donovan,250-499,1
Susan Forward,250-499,1
Susan Hill,250-499,4
Susan Hill,<250,1
Susan Howatch,250-499,1
Susan Howatch,500-749,4
Susan Howatch,<250,2
Susan Kandel,250-499,1
Susan Minot,250-499,1
Susan Minot,<250,1
Susan Nanus,<250,1
Susan Oliver,<250,1
Susan Ring,<250,4
Susan Van Kirk,<250,1
Susanna Clarke,750-999,1
Susanna Kaysen,250-499,1
Susanna Tamaro,<250,1
Suzanne C. O'Connell Smeltzer,250-499,1
Suzanne Enoch,250-499,1
Suzanne Farrell,250-499,1
Suzette Haden Elgin,<250,1
Sven Regener,<250,1
Sy Montgomery,250-499,1
Syd Hoff,<250,4
Sydney Taylor,<250,2
Sylvia Browne,<250,2
Sylvia Cassedy,<250,1
Sylvia Day,250-499,1
Sylvia Engdahl,250-499,2
Sylvia Engdahl,500-749,1
Sylvia Nasar,250-499,2
Sylvia Plath,250-499,2
Sylvia Plath,500-749,2
Sylvia Plath,750-999,1
Sylvia Plath,<250,1
Sébastien Japrisot,250-499,1
Søren Kierkegaard,250-499,2
Søren Kierkegaard,500-749,2
Søren Kierkegaard,<250,1
Sławomir Rawicz,250-499,1
T. Coraghessan Boyle,250-499,8
T. Coraghessan Boyle,<250,4
T.A. Barron,250-499,4
T.H. White,250-499,1
T.H. White,500-749,1
T.H. White,<250,1
T.R. Reid,250-499,1
T.S. Eliot,250-499,3
T.S. Eliot,<250,1
T.Z. Lavine,250-499,1
Tacitus,250-499,1
Tacitus,750-999,1
Tacitus,<250,2
Tad Williams,250-499,1
Tad Williams,500-749,5
Tad Williams,750-999,4
Tad Williams,>=1000,1
Takashi Hashiguchi,<250,9
Takehiko Inoue,<250,1
Tamara Thorne,250-499,1
Tamora Pierce,250-499,10
Tamora Pierce,500-749,1
Tamora Pierce,<250,1
Tananarive Due,250-499,2
Tananarive Due,500-749,2
Tania Zamorsky,<250,1
Tanya Huff,250-499,1
Tanya Remer Altmann,<250,1
Tara MacCarthy,<250,3
Tara McCarthy,<250,1
Ted Bader,250-499,1
Ted Dekker,250-499,1
Ted Honderich,>=1000,1
Ted Steinberg,250-499,1
Tedd Arnold,<250,1
Teddy Slater,<250,3
Temple Grandin,250-499,1
Temple Grandin,<250,1
Tennessee Williams,500-749,1
Tennessee Williams,<250,2
Teresa Edgerton,250-499,3
Teresa Edgerton,500-749,1
Teresa Edgerton,<250,1
Teresa Medeiros,250-499,1
Terri Apter,250-499,1
Terri Blackstock,250-499,1
Terry  Taylor,<250,1
Terry Breverton,<250,1
Terry Brooks,250-499,12
Terry Brooks,500-749,3
Terry Brooks,<250,4
Terry Brooks,>=1000,3
Terry C. Johnston,250-499,1
Terry C. Johnston,500-749,1
Terry Cole-Whittaker,<250,1
Terry Cooper,250-499,1
Terry Deary,<250,2
Terry Eagleton,250-499,3
Terry Eagleton,<250,4
Terry Gilliam,250-499,1
Terry Gilliam,<250,1
Terry Goodkind,500-749,3
Terry Goodkind,750-999,1
Terry Goodkind,>=1000,1
Terry Jones,250-499,1
Terry Jones,<250,3
Terry Lee Rioux,250-499,1
Terry Moore,250-499,1
Terry Pastor,250-499,1
Terry Pratchett,250-499,21
Terry Pratchett,500-749,2
Terry Pratchett,<250,8
Terry Tempest Williams,250-499,1
Terryl Whitlatch,<250,1
Tess Gerritsen,250-499,6
Tess Gerritsen,500-749,1
Tess Uriza Holthe,250-499,1
Thad Carhart,250-499,1
The Beatles,250-499,1
The Harvard Lampoon,<250,1
The Paris Review,500-749,1
Theo LeSieg,<250,2
Theocritus,250-499,1
Theodore Ayrault Dodge,500-749,1
Theodore L. Brown,>=1000,1
Theodore Roszak,250-499,1
Theodore Sturgeon,250-499,1
Theodore Taylor,<250,1
Theodosius Dobzhansky,250-499,1
Thich Nhat Hanh,<250,1
Thom Hartmann,250-499,1
Thomas  Harris,250-499,2
Thomas  Harris,500-749,2
Thomas  Harris,>=1000,1
Thomas  Moore,250-499,1
Thomas Andrews,<250,1
Thomas Aquinas,250-499,2
Thomas Aquinas,750-999,1
Thomas Aquinas,<250,1
Thomas Aquinas,>=1000,1
Thomas Bailey Saunders,<250,1
Thomas Bernhard,250-499,1
Thomas Bulfinch,750-999,1
Thomas C. Foster,250-499,1
Thomas Cahill,250-499,2
Thomas Cahill,<250,1
Thomas E. Skidmore,500-749,1
Thomas E. Woods Jr.,250-499,1
Thomas Fahy,<250,1
Thomas Hardy,250-499,9
Thomas Hardy,500-749,1
Thomas Harlan,500-749,2
Thomas Hobbes,500-749,1
Thomas J. Stanley,250-499,1
Thomas Jefferson,500-749,1
Thomas Jefferson,<250,2
Thomas Kinkade,<250,2
Thomas L. Friedman,250-499,1
Thomas L. Friedman,500-749,1
Thomas Lewis,250-499,1
Thomas Mann,500-749,2
Thomas May,250-499,1
Thomas More,<250,2
Thomas Pynchon,250-499,1
Thomas Pynchon,500-749,3
Thomas Pynchon,750-999,3
Thomas Pynchon,<250,4
Thomas Pynchon,>=1000,1
Thomas Ryan,<250,1
Thomas Sowell,250-499,5
Thomas Sowell,500-749,1
Thomas Wolfe,500-749,2
Thomas Wolfe,750-999,1
Thomas X. Hammes,250-499,1
Thornton W. Burgess,250-499,2
Thornton W. Burgess,<250,1
Thucydides,250-499,3
Thucydides,500-749,3
Thucydides,<250,1
Tim Bogenn,<250,2
Tim Cahill,250-499,1
Tim Dowley,<250,1
Tim Downs,250-499,2
Tim Flannery,250-499,1
Tim Freke,250-499,1
Tim LaHaye,250-499,10
Tim LaHaye,500-749,1
Tim O'Brien,250-499,4
Tim O'Brien,<250,3
Tim Underwood,<250,1
Time-Life Books,<250,5
Timothy  Taylor,250-499,1
Timothy B. Tyson,250-499,1
Timothy D. Taylor,250-499,1
Timothy Ferris,750-999,1
Timothy Findley,250-499,1
Timothy Findley,<250,1
Timothy S. Murphy,250-499,1
Timothy Truman,<250,1
Timothy Zahn,250-499,1
Tish Boyle,250-499,2
Tite Kubo,<250,14
Tobias Churton,250-499,1
Tobias Wolff,250-499,1
Tobias Wolff,500-749,1
Tobias Wolff,<250,2
Todd Davis,<250,1
Todd Gitlin,250-499,3
Todd Gitlin,500-749,1
Todd Gitlin,<250,1
Tom Arnett,<250,1
Tom Brokaw,250-499,1
Tom Clancy,250-499,3
Tom Clancy,500-749,5
Tom Clancy,750-999,3
Tom Clancy,>=1000,2
Tom D. Crouch,500-749,1
Tom DeFalco,250-499,1
Tom Hodgkinson,250-499,1
Tom Hunt,250-499,1
Tom Hunter,<250,1
Tom Kelley,250-499,1
Tom McGregor,<250,1
Tom Morris,250-499,2
Tom Perrotta,250-499,3
Tom Perrotta,<250,2
Tom Robbins,250-499,10
Tom Robbins,500-749,1
Tom Standage,250-499,1
Tom Stanton,250-499,1
Tom Stoppard,500-749,1
Tom Stoppard,<250,7
Tom Wicker,<250,1
Tom Wolfe,250-499,1
Tom Wolfe,500-749,1
Tom Wolfe,750-999,1
Tom Wolfe,<250,1
Tomie dePaola,<250,3
Tomo Matsumoto,<250,1
Toni Bentley,<250,1
Toni Morrison,250-499,7
Toni Morrison,<250,11
Tony DiTerlizzi,<250,1
Tony Hawks,<250,1
Tony Horwitz,250-499,2
Tony Judt,750-999,1
Tracy Chevalier,250-499,6
Tracy Chevalier,<250,1
Tracy Kidder,250-499,2
Travis Bradberry,<250,1
Trevanian,250-499,5
Tristan Taormino,<250,2
Troy Denning,250-499,2
Troy Denning,500-749,1
Truddi Chase,250-499,1
Trudi Canavan,250-499,1
Trudi Canavan,500-749,3
Truman Capote,250-499,4
Truman Capote,<250,7
Tsugumi Ohba,<250,13
Tsutomu Nihei,<250,3
Tucker Max,250-499,1
Tyler Florence,250-499,3
Ul De Rico,<250,1
Umberto Eco,250-499,6
Umberto Eco,500-749,3
Umberto Eco,750-999,2
Umberto Eco,<250,5
United Feature Syndication,250-499,1
Unknown,250-499,2
Unknown,<250,1
Upasika Kee Nanayon,250-499,1
Upton Sinclair,250-499,1
Ursula Ferrigno,<250,1
Ursula Hegi,250-499,1
Ursula Hegi,<250,1
Ursula K. Le Guin,250-499,8
Ursula K. Le Guin,500-749,1
Ursula K. Le Guin,<250,7
Ursula Nordstrom,250-499,1
Usamah ibn Munqidh,250-499,1
V. Vale,<250,1
V.C. Andrews,250-499,14
V.C. Andrews,500-749,1
V.C. Andrews,<250,4
V.S. Naipaul,250-499,3
V.S. Naipaul,<250,1
V.S. Ramachandran,250-499,1
V.T. Rajshekar,<250,1
Val McDermid,250-499,1
Valerian Albanov,250-499,1
Valerie Boyd,500-749,1
Valerie Parv,<250,2
Vasant Moon,<250,1
Vella Munn,250-499,1
Vera John-Steiner,250-499,1
Verlyn Flieger,<250,1
Vicki Constantine Croke,<250,1
Victor Davis Hanson,250-499,1
Victor Hugo,250-499,1
Victor Hugo,500-749,2
Victor Hugo,>=1000,3
Victor Skrebneski,<250,1
Victor Villaseñor,500-749,1
Victoria Alexander,250-499,7
Victoria Finlay,250-499,1
Victoria Holt,250-499,3
Victoria Holt,<250,1
Vijay Prashad,250-499,2
Vijay Prashad,<250,1
Vikram Chandra,750-999,1
Viktor E. Frankl,<250,4
Vince Flynn,250-499,3
Vincent Lardo,250-499,1
Vincent van Gogh,<250,1
Virgil,250-499,7
Virgil,500-749,2
Virgil,<250,4
Virginia Lee Barnes,250-499,1
Virginia Lee Burton,<250,2
Virginia Woolf,250-499,10
Virginia Woolf,500-749,1
Virginia Woolf,<250,11
Vladimir Nabokov,250-499,8
Vladimir Nabokov,500-749,3
Vladimir Nabokov,750-999,1
Vladimir Nabokov,<250,7
Voltaire,250-499,3
Voltaire,<250,5
W. Chan Kim,<250,1
W. Frederick Zimmerman,250-499,1
W. Frederick Zimmerman,<250,1
W. Haden Blackman,<250,3
W. Jason Gilmore,750-999,1
W. John Campbell,<250,1
W. Michael Kelley,250-499,1
W. Somerset Maugham,250-499,1
W. Somerset Maugham,500-749,1
W. Somerset Maugham,<250,1
W.E.B. Du Bois,250-499,1
W.E.B. Griffin,250-499,1
W.F. Deedes,250-499,1
W.G. Sebald,250-499,1
Wade Davis,250-499,1
Walker Percy,<250,1
Wallace Stegner,250-499,6
Wallace Stegner,500-749,3
Wallace Stegner,<250,2
Wally Lamb,250-499,1
Wally Lamb,500-749,1
Walt Disney Company,<250,2
Walt Whitman,500-749,1
Walter Benjamin,250-499,2
Walter Dean Myers,250-499,1
Walter Dean Myers,<250,1
Walter Farley,<250,1
Walter Foster Creative Team,<250,1
Walter Isaacson,500-749,1
Walter Isaacson,750-999,2
Walter J. Savitch,750-999,1
Walter J. Savitch,>=1000,1
Walter Kaufmann,250-499,1
Walter Kirn,250-499,2
Walter Rodney,250-499,1
Walter Scott,250-499,2
Walter Scott,500-749,4
Wanda Sykes,<250,1
Wang Wei,<250,1
Waris Dirie,250-499,1
Waris Dirie,<250,3
Warren Ellis,250-499,1
Warren Ellis,<250,14
Warren G. Bennis,<250,1
Warren Murphy,250-499,1
Warren W. Wiersbe,<250,1
Watchman Nee,<250,1
Wayne G. Hammond,250-499,1
Wayne G. Hammond,<250,1
Wayne G. Hammond,>=1000,1
Wayne W. Dyer,250-499,1
Wayne W. Dyer,<250,1
Weldon Thornton,500-749,1
Welles Hartley,<250,1
Wendy  Mitchell,<250,1
Wendy Cooling,<250,1
Wendy Markham,250-499,1
Wendy Wasserstein,<250,2
Wesley Martin,<250,1
Western Sonoma County Historical Society,<250,1
Wilbur Smith,500-749,4
Wilfred Owen,<250,1
Wilkie Collins,250-499,3
Wilkie Collins,500-749,8
Wilkie Collins,750-999,1
Will Durant,500-749,1
Will Durant,>=1000,1
Will Eisner,250-499,1
Will Eisner,<250,4
Will Ferguson,250-499,2
Will Ferguson,<250,1
Will Kymlicka,500-749,1
Willa Cather,250-499,1
Willa Cather,<250,1
William    Jones,<250,1
William   Anderson,250-499,1
William   Anderson,<250,3
William  James,250-499,1
William  James,<250,1
William  James,>=1000,3
William A. Cohen,250-499,1
William Allan,<250,1
William Andrewes,250-499,1
William Arrow,<250,2
William Beebe,500-749,1
William Blake,<250,1
William Blake,>=1000,1
William C. Carter,750-999,1
William C. Davis,750-999,1
William C. Dowling,<250,1
William Camann,250-499,1
William Cronon,500-749,1
William Easterly,250-499,1
William Empson,250-499,1
William F. Russell,250-499,1
William Faulkner,250-499,9
William Faulkner,500-749,2
William Faulkner,750-999,1
William Faulkner,<250,2
William Faulkner,>=1000,2
William Gaddis,250-499,1
William Gaddis,500-749,1
William Gaddis,<250,1
William Gibson,250-499,6
William Gibson,<250,1
William Golding,<250,5
William Goldman,250-499,7
William Goldman,500-749,1
William Goldman,750-999,1
William Goldman,<250,2
William H. Keith Jr.,250-499,1
William H. Press,>=1000,1
William Hjortsberg,250-499,1
William Holdsworth,<250,1
William Hubben,<250,1
William Irwin,250-499,2
William Irwin,<250,1
William J. Bennett,500-749,1
William J. Bennett,<250,1
William Jefferies,250-499,2
William Kalush,500-749,1
William L. Shirer,250-499,1
William L. Shirer,500-749,2
William L. Shirer,>=1000,1
William L. Simon,<250,1
William M. Bass,250-499,1
William Makepeace Thackeray,500-749,2
William Makepeace Thackeray,750-999,1
William Manchester,250-499,2
William Manchester,750-999,4
William Manchester,<250,1
William Manchester,>=1000,1
William Martin,500-749,1
William McDonough,<250,1
William Morris,250-499,3
William Murray,250-499,1
William Poundstone,250-499,1
William Rodney Allen,250-499,1
William Rodney Allen,<250,1
William S. Burroughs,250-499,4
William S. Burroughs,500-749,1
William S. Burroughs,<250,6
William S. Pollack,250-499,1
William Saroyan,250-499,1
William Saroyan,<250,1
William Shakespeare,250-499,40
William Shakespeare,500-749,3
William Shakespeare,750-999,1
William Shakespeare,<250,41
William Shakespeare,>=1000,3
William Sleator,250-499,1
William Sleator,<250,12
William Stacy Johnson,250-499,1
William Strunk Jr.,<250,2
William Styron,250-499,1
William Styron,500-749,1
William Styron,<250,1
William T. Quick,250-499,2
William T. Rasmussen,<250,1
William T. Vetterling,250-499,2
William T. Vollmann,250-499,2
William T. Vollmann,500-749,2
William T. Vollmann,750-999,1
William T. Vollmann,<250,1
William W. Johnstone,250-499,1
William Westney,<250,1
Willie Dixon,250-499,1
Wilma Davidson,<250,1
Wilson Rawls,250-499,2
Winston S. Churchill,>=1000,2
Wisława Szymborska,250-499,1
Wisława Szymborska,<250,4
Witold Gombrowicz,250-499,3
Witold Gombrowicz,<250,1
Wole Soyinka,250-499,1
Wole Soyinka,<250,2
Wolfgang Amadeus Mozart,<250,1
Woody Hochswender,<250,1
Xavier de C.,<250,1
Xenophon,500-749,1
Yann Martel,250-499,3
Yann Martel,<250,1
Yasuhiro Kano,<250,1
Yasunari Kawabata,250-499,1
Yasunari Kawabata,<250,6
Yayoi Ogawa,<250,5
Yefim Gordon,<250,1
Yehuda Koren,250-499,1
Yochai Benkler,500-749,1
Yohanan Aharoni,<250,1
Yona Zeldis McDonough,<250,1
Yosef A.A. Ben-Jochannan,250-499,2
Yoshitaka Amano,<250,2
Youka Nitta,<250,3
Yu Aida,<250,1
Yuki Shimizu,<250,6
Yukito Kishiro,<250,3
Yumi Hotta,<250,16
Yunus A. Cengel,750-999,1
Yvon Chouinard,250-499,1
Yvonne Tasker,<250,1
Yōko Kamio,<250,3
Z.Z. Packer,250-499,1
Zadie Smith,250-499,7
Zadie Smith,500-749,2
Zak Smith,750-999,1
Zecharia Sitchin,250-499,1
Zilpha Keatley Snyder,<250,4
Zolar,250-499,1
Zora Neale Hurston,250-499,3
Zora Neale Hurston,<250,3
Zora Neale Hurston,>=1000,1
Zoë Heller,250-499,1
Zoë Heller,<250,1
bell hooks,250-499,1
bell hooks,<250,5
Åsne Seierstad,250-499,3
Émile Zola,250-499,6
Émile Zola,500-749,3
Éric-Emmanuel Schmitt,<250,1
